"kreis_id","gisd_score","gisd_5","gisd_10","gisd_k","kreis_name","year"
"01001",0.79424,5,9,3,"Flensburg, Stadt",1998
"01001",0.78247,5,9,3,"Flensburg, Stadt",1999
"01001",0.68305,4,8,2,"Flensburg, Stadt",2000
"01001",0.7081,4,8,2,"Flensburg, Stadt",2001
"01001",0.73932,5,9,3,"Flensburg, Stadt",2002
"01001",0.71355,5,9,3,"Flensburg, Stadt",2003
"01001",0.75686,5,9,3,"Flensburg, Stadt",2004
"01001",0.8156,5,10,3,"Flensburg, Stadt",2005
"01001",0.83601,5,10,3,"Flensburg, Stadt",2006
"01001",0.85834,5,10,3,"Flensburg, Stadt",2007
"01001",0.878,5,10,3,"Flensburg, Stadt",2008
"01001",0.8561,5,10,3,"Flensburg, Stadt",2009
"01001",0.87299,5,10,3,"Flensburg, Stadt",2010
"01001",0.84054,5,10,3,"Flensburg, Stadt",2011
"01001",0.79853,5,10,3,"Flensburg, Stadt",2012
"01001",0.85747,5,10,3,"Flensburg, Stadt",2013
"01001",0.84826,5,10,3,"Flensburg, Stadt",2014
"01001",0.86049,5,10,3,"Flensburg, Stadt",2015
"01001",0.80641,5,10,3,"Flensburg, Stadt",2016
"01001",0.84204,5,10,3,"Flensburg, Stadt",2017
"01001",0.83362,5,10,3,"Flensburg, Stadt",2018
"01001",0.83831,5,10,3,"Flensburg, Stadt",2019
"01002",0.66835,4,8,2,"Kiel, Stadt",1998
"01002",0.63812,4,7,2,"Kiel, Stadt",1999
"01002",0.57224,4,7,2,"Kiel, Stadt",2000
"01002",0.57837,4,7,2,"Kiel, Stadt",2001
"01002",0.5606,3,6,2,"Kiel, Stadt",2002
"01002",0.57484,3,6,2,"Kiel, Stadt",2003
"01002",0.59342,4,7,2,"Kiel, Stadt",2004
"01002",0.63256,4,7,2,"Kiel, Stadt",2005
"01002",0.68395,4,8,2,"Kiel, Stadt",2006
"01002",0.70721,4,8,2,"Kiel, Stadt",2007
"01002",0.72339,4,8,2,"Kiel, Stadt",2008
"01002",0.6712,4,7,2,"Kiel, Stadt",2009
"01002",0.6933,4,7,2,"Kiel, Stadt",2010
"01002",0.68985,4,8,2,"Kiel, Stadt",2011
"01002",0.66244,4,8,2,"Kiel, Stadt",2012
"01002",0.69171,4,8,2,"Kiel, Stadt",2013
"01002",0.6958,4,8,2,"Kiel, Stadt",2014
"01002",0.6605,4,7,2,"Kiel, Stadt",2015
"01002",0.63705,4,8,2,"Kiel, Stadt",2016
"01002",0.64009,4,7,2,"Kiel, Stadt",2017
"01002",0.6547,4,7,2,"Kiel, Stadt",2018
"01002",0.6387,4,7,2,"Kiel, Stadt",2019
"01003",0.73851,4,8,2,"Lübeck, Stadt",1998
"01003",0.72384,4,8,2,"Lübeck, Stadt",1999
"01003",0.681,4,8,2,"Lübeck, Stadt",2000
"01003",0.6941,4,8,2,"Lübeck, Stadt",2001
"01003",0.68761,4,8,2,"Lübeck, Stadt",2002
"01003",0.67757,4,8,2,"Lübeck, Stadt",2003
"01003",0.66724,4,8,2,"Lübeck, Stadt",2004
"01003",0.7376,5,9,3,"Lübeck, Stadt",2005
"01003",0.74471,4,8,2,"Lübeck, Stadt",2006
"01003",0.76247,5,9,3,"Lübeck, Stadt",2007
"01003",0.78913,5,9,3,"Lübeck, Stadt",2008
"01003",0.74427,5,9,3,"Lübeck, Stadt",2009
"01003",0.76645,5,9,3,"Lübeck, Stadt",2010
"01003",0.79332,5,9,3,"Lübeck, Stadt",2011
"01003",0.78406,5,9,3,"Lübeck, Stadt",2012
"01003",0.78497,5,9,3,"Lübeck, Stadt",2013
"01003",0.81675,5,10,3,"Lübeck, Stadt",2014
"01003",0.76364,5,9,3,"Lübeck, Stadt",2015
"01003",0.7035,5,9,3,"Lübeck, Stadt",2016
"01003",0.73806,5,9,3,"Lübeck, Stadt",2017
"01003",0.7286,5,9,3,"Lübeck, Stadt",2018
"01003",0.71865,5,9,3,"Lübeck, Stadt",2019
"01004",0.85104,5,10,3,"Neumünster, Stadt",1998
"01004",0.80231,5,9,3,"Neumünster, Stadt",1999
"01004",0.69148,4,8,2,"Neumünster, Stadt",2000
"01004",0.6983,4,8,2,"Neumünster, Stadt",2001
"01004",0.6805,4,8,2,"Neumünster, Stadt",2002
"01004",0.74203,5,9,3,"Neumünster, Stadt",2003
"01004",0.72665,5,9,3,"Neumünster, Stadt",2004
"01004",0.73949,5,9,3,"Neumünster, Stadt",2005
"01004",0.77467,5,9,3,"Neumünster, Stadt",2006
"01004",0.79944,5,9,3,"Neumünster, Stadt",2007
"01004",0.87166,5,10,3,"Neumünster, Stadt",2008
"01004",0.80873,5,9,3,"Neumünster, Stadt",2009
"01004",0.84464,5,10,3,"Neumünster, Stadt",2010
"01004",0.86767,5,10,3,"Neumünster, Stadt",2011
"01004",0.83968,5,10,3,"Neumünster, Stadt",2012
"01004",0.89569,5,10,3,"Neumünster, Stadt",2013
"01004",0.86329,5,10,3,"Neumünster, Stadt",2014
"01004",0.87969,5,10,3,"Neumünster, Stadt",2015
"01004",0.84433,5,10,3,"Neumünster, Stadt",2016
"01004",0.86707,5,10,3,"Neumünster, Stadt",2017
"01004",0.90594,5,10,3,"Neumünster, Stadt",2018
"01004",0.90018,5,10,3,"Neumünster, Stadt",2019
"01051",0.70528,4,8,2,"Dithmarschen",1998
"01051",0.70393,4,8,2,"Dithmarschen",1999
"01051",0.64192,4,8,2,"Dithmarschen",2000
"01051",0.67699,4,8,2,"Dithmarschen",2001
"01051",0.67498,4,8,2,"Dithmarschen",2002
"01051",0.64901,4,8,2,"Dithmarschen",2003
"01051",0.66275,4,8,2,"Dithmarschen",2004
"01051",0.71219,4,8,2,"Dithmarschen",2005
"01051",0.71083,4,8,2,"Dithmarschen",2006
"01051",0.73133,4,8,2,"Dithmarschen",2007
"01051",0.77084,5,9,3,"Dithmarschen",2008
"01051",0.74403,5,9,3,"Dithmarschen",2009
"01051",0.75263,5,9,3,"Dithmarschen",2010
"01051",0.77105,5,9,3,"Dithmarschen",2011
"01051",0.78584,5,9,3,"Dithmarschen",2012
"01051",0.78203,5,9,3,"Dithmarschen",2013
"01051",0.80684,5,10,3,"Dithmarschen",2014
"01051",0.78418,5,10,3,"Dithmarschen",2015
"01051",0.74345,5,10,3,"Dithmarschen",2016
"01051",0.73764,5,9,3,"Dithmarschen",2017
"01051",0.74858,5,9,3,"Dithmarschen",2018
"01051",0.73459,5,9,3,"Dithmarschen",2019
"01053",0.52297,2,4,2,"Herzogtum Lauenburg",1998
"01053",0.55129,3,5,2,"Herzogtum Lauenburg",1999
"01053",0.48531,3,5,2,"Herzogtum Lauenburg",2000
"01053",0.4958,3,5,2,"Herzogtum Lauenburg",2001
"01053",0.5078,3,5,2,"Herzogtum Lauenburg",2002
"01053",0.51428,3,5,2,"Herzogtum Lauenburg",2003
"01053",0.49526,3,5,2,"Herzogtum Lauenburg",2004
"01053",0.51886,3,5,2,"Herzogtum Lauenburg",2005
"01053",0.56156,3,5,2,"Herzogtum Lauenburg",2006
"01053",0.56112,3,5,2,"Herzogtum Lauenburg",2007
"01053",0.61639,3,5,2,"Herzogtum Lauenburg",2008
"01053",0.57219,3,5,2,"Herzogtum Lauenburg",2009
"01053",0.59545,3,5,2,"Herzogtum Lauenburg",2010
"01053",0.58259,3,5,2,"Herzogtum Lauenburg",2011
"01053",0.58032,3,6,2,"Herzogtum Lauenburg",2012
"01053",0.61505,3,6,2,"Herzogtum Lauenburg",2013
"01053",0.60673,3,6,2,"Herzogtum Lauenburg",2014
"01053",0.60346,3,6,2,"Herzogtum Lauenburg",2015
"01053",0.57601,3,6,2,"Herzogtum Lauenburg",2016
"01053",0.56386,3,6,2,"Herzogtum Lauenburg",2017
"01053",0.60105,3,6,2,"Herzogtum Lauenburg",2018
"01053",0.5732,3,6,2,"Herzogtum Lauenburg",2019
"01054",0.59551,3,6,2,"Nordfriesland",1998
"01054",0.59017,3,6,2,"Nordfriesland",1999
"01054",0.56803,4,7,2,"Nordfriesland",2000
"01054",0.59159,4,7,2,"Nordfriesland",2001
"01054",0.57042,3,6,2,"Nordfriesland",2002
"01054",0.56493,3,6,2,"Nordfriesland",2003
"01054",0.60574,4,7,2,"Nordfriesland",2004
"01054",0.61249,4,7,2,"Nordfriesland",2005
"01054",0.63343,4,7,2,"Nordfriesland",2006
"01054",0.66475,4,7,2,"Nordfriesland",2007
"01054",0.6989,4,7,2,"Nordfriesland",2008
"01054",0.65746,4,7,2,"Nordfriesland",2009
"01054",0.67205,4,7,2,"Nordfriesland",2010
"01054",0.67228,4,7,2,"Nordfriesland",2011
"01054",0.65769,4,7,2,"Nordfriesland",2012
"01054",0.66574,4,7,2,"Nordfriesland",2013
"01054",0.668,4,7,2,"Nordfriesland",2014
"01054",0.65099,4,7,2,"Nordfriesland",2015
"01054",0.63874,4,8,2,"Nordfriesland",2016
"01054",0.6317,4,7,2,"Nordfriesland",2017
"01054",0.66511,4,8,2,"Nordfriesland",2018
"01054",0.6472,4,7,2,"Nordfriesland",2019
"01055",0.63698,4,7,2,"Ostholstein",1998
"01055",0.64641,4,7,2,"Ostholstein",1999
"01055",0.60569,4,8,2,"Ostholstein",2000
"01055",0.62111,4,8,2,"Ostholstein",2001
"01055",0.6286,4,8,2,"Ostholstein",2002
"01055",0.61344,4,7,2,"Ostholstein",2003
"01055",0.61479,4,7,2,"Ostholstein",2004
"01055",0.64306,4,7,2,"Ostholstein",2005
"01055",0.68023,4,8,2,"Ostholstein",2006
"01055",0.68218,4,8,2,"Ostholstein",2007
"01055",0.72358,4,8,2,"Ostholstein",2008
"01055",0.68396,4,7,2,"Ostholstein",2009
"01055",0.68674,4,7,2,"Ostholstein",2010
"01055",0.68496,4,7,2,"Ostholstein",2011
"01055",0.68864,4,8,2,"Ostholstein",2012
"01055",0.70731,4,8,2,"Ostholstein",2013
"01055",0.70442,4,8,2,"Ostholstein",2014
"01055",0.70421,4,8,2,"Ostholstein",2015
"01055",0.67837,4,8,2,"Ostholstein",2016
"01055",0.65522,4,8,2,"Ostholstein",2017
"01055",0.68695,4,8,2,"Ostholstein",2018
"01055",0.67178,4,8,2,"Ostholstein",2019
"01056",0.43655,2,3,2,"Pinneberg",1998
"01056",0.44175,2,3,2,"Pinneberg",1999
"01056",0.38984,2,3,2,"Pinneberg",2000
"01056",0.39995,2,3,2,"Pinneberg",2001
"01056",0.38392,1,2,1,"Pinneberg",2002
"01056",0.40201,2,3,2,"Pinneberg",2003
"01056",0.37813,1,2,1,"Pinneberg",2004
"01056",0.42611,2,3,2,"Pinneberg",2005
"01056",0.43987,2,3,2,"Pinneberg",2006
"01056",0.4642,2,3,2,"Pinneberg",2007
"01056",0.50098,2,3,2,"Pinneberg",2008
"01056",0.46724,2,3,2,"Pinneberg",2009
"01056",0.4792,2,3,2,"Pinneberg",2010
"01056",0.47953,2,3,2,"Pinneberg",2011
"01056",0.46652,2,3,2,"Pinneberg",2012
"01056",0.48974,2,3,2,"Pinneberg",2013
"01056",0.49647,2,3,2,"Pinneberg",2014
"01056",0.48893,2,4,2,"Pinneberg",2015
"01056",0.48244,2,4,2,"Pinneberg",2016
"01056",0.49113,2,4,2,"Pinneberg",2017
"01056",0.49531,2,4,2,"Pinneberg",2018
"01056",0.50584,2,4,2,"Pinneberg",2019
"01057",0.6019,3,6,2,"Plön",1998
"01057",0.59173,3,6,2,"Plön",1999
"01057",0.56508,4,7,2,"Plön",2000
"01057",0.55822,4,7,2,"Plön",2001
"01057",0.56826,3,6,2,"Plön",2002
"01057",0.57743,3,6,2,"Plön",2003
"01057",0.57593,4,7,2,"Plön",2004
"01057",0.61714,4,7,2,"Plön",2005
"01057",0.63924,4,7,2,"Plön",2006
"01057",0.63831,4,7,2,"Plön",2007
"01057",0.67001,4,7,2,"Plön",2008
"01057",0.63653,3,6,2,"Plön",2009
"01057",0.63197,3,6,2,"Plön",2010
"01057",0.62642,3,6,2,"Plön",2011
"01057",0.608,3,6,2,"Plön",2012
"01057",0.63615,4,7,2,"Plön",2013
"01057",0.64405,4,7,2,"Plön",2014
"01057",0.64935,4,7,2,"Plön",2015
"01057",0.62596,4,7,2,"Plön",2016
"01057",0.6235,4,7,2,"Plön",2017
"01057",0.63497,4,7,2,"Plön",2018
"01057",0.61006,4,7,2,"Plön",2019
"01058",0.56768,3,6,2,"Rendsburg-Eckernförde",1998
"01058",0.5573,3,5,2,"Rendsburg-Eckernförde",1999
"01058",0.4998,3,5,2,"Rendsburg-Eckernförde",2000
"01058",0.50054,3,5,2,"Rendsburg-Eckernförde",2001
"01058",0.51314,3,5,2,"Rendsburg-Eckernförde",2002
"01058",0.52274,3,5,2,"Rendsburg-Eckernförde",2003
"01058",0.51264,3,5,2,"Rendsburg-Eckernförde",2004
"01058",0.52927,3,5,2,"Rendsburg-Eckernförde",2005
"01058",0.54349,3,5,2,"Rendsburg-Eckernförde",2006
"01058",0.55401,3,5,2,"Rendsburg-Eckernförde",2007
"01058",0.6108,3,5,2,"Rendsburg-Eckernförde",2008
"01058",0.59144,3,5,2,"Rendsburg-Eckernförde",2009
"01058",0.59953,3,6,2,"Rendsburg-Eckernförde",2010
"01058",0.57992,3,5,2,"Rendsburg-Eckernförde",2011
"01058",0.57885,3,6,2,"Rendsburg-Eckernförde",2012
"01058",0.60175,3,6,2,"Rendsburg-Eckernförde",2013
"01058",0.58941,3,6,2,"Rendsburg-Eckernförde",2014
"01058",0.58817,3,6,2,"Rendsburg-Eckernförde",2015
"01058",0.5653,3,6,2,"Rendsburg-Eckernförde",2016
"01058",0.56711,3,6,2,"Rendsburg-Eckernförde",2017
"01058",0.58169,3,6,2,"Rendsburg-Eckernförde",2018
"01058",0.58442,3,6,2,"Rendsburg-Eckernförde",2019
"01059",0.65329,4,7,2,"Schleswig-Flensburg",1998
"01059",0.66114,4,7,2,"Schleswig-Flensburg",1999
"01059",0.60595,4,8,2,"Schleswig-Flensburg",2000
"01059",0.63053,4,8,2,"Schleswig-Flensburg",2001
"01059",0.6291,4,8,2,"Schleswig-Flensburg",2002
"01059",0.6391,4,8,2,"Schleswig-Flensburg",2003
"01059",0.63026,4,8,2,"Schleswig-Flensburg",2004
"01059",0.67168,4,8,2,"Schleswig-Flensburg",2005
"01059",0.67027,4,8,2,"Schleswig-Flensburg",2006
"01059",0.74098,4,8,2,"Schleswig-Flensburg",2007
"01059",0.78006,5,9,3,"Schleswig-Flensburg",2008
"01059",0.73719,4,8,2,"Schleswig-Flensburg",2009
"01059",0.75983,5,9,3,"Schleswig-Flensburg",2010
"01059",0.72482,5,9,3,"Schleswig-Flensburg",2011
"01059",0.74594,5,9,3,"Schleswig-Flensburg",2012
"01059",0.76015,5,9,3,"Schleswig-Flensburg",2013
"01059",0.7693,5,9,3,"Schleswig-Flensburg",2014
"01059",0.73805,5,9,3,"Schleswig-Flensburg",2015
"01059",0.70856,5,9,3,"Schleswig-Flensburg",2016
"01059",0.71694,5,9,3,"Schleswig-Flensburg",2017
"01059",0.74947,5,9,3,"Schleswig-Flensburg",2018
"01059",0.701,5,9,3,"Schleswig-Flensburg",2019
"01060",0.51863,2,4,2,"Segeberg",1998
"01060",0.48485,2,4,2,"Segeberg",1999
"01060",0.42991,2,3,2,"Segeberg",2000
"01060",0.45393,2,4,2,"Segeberg",2001
"01060",0.44741,2,3,2,"Segeberg",2002
"01060",0.44695,2,3,2,"Segeberg",2003
"01060",0.45269,2,4,2,"Segeberg",2004
"01060",0.47558,2,4,2,"Segeberg",2005
"01060",0.49941,2,4,2,"Segeberg",2006
"01060",0.4971,2,4,2,"Segeberg",2007
"01060",0.53829,2,4,2,"Segeberg",2008
"01060",0.50699,2,3,2,"Segeberg",2009
"01060",0.52518,2,4,2,"Segeberg",2010
"01060",0.52978,2,4,2,"Segeberg",2011
"01060",0.53668,3,5,2,"Segeberg",2012
"01060",0.55667,3,5,2,"Segeberg",2013
"01060",0.55178,3,5,2,"Segeberg",2014
"01060",0.54292,3,5,2,"Segeberg",2015
"01060",0.52718,3,5,2,"Segeberg",2016
"01060",0.5254,3,5,2,"Segeberg",2017
"01060",0.54047,3,5,2,"Segeberg",2018
"01060",0.54912,3,5,2,"Segeberg",2019
"01061",0.62413,4,7,2,"Steinburg",1998
"01061",0.64147,4,7,2,"Steinburg",1999
"01061",0.57682,4,7,2,"Steinburg",2000
"01061",0.57368,4,7,2,"Steinburg",2001
"01061",0.59311,4,7,2,"Steinburg",2002
"01061",0.58601,4,7,2,"Steinburg",2003
"01061",0.62397,4,8,2,"Steinburg",2004
"01061",0.60394,4,7,2,"Steinburg",2005
"01061",0.6254,4,7,2,"Steinburg",2006
"01061",0.61359,3,6,2,"Steinburg",2007
"01061",0.68169,4,7,2,"Steinburg",2008
"01061",0.64964,4,7,2,"Steinburg",2009
"01061",0.67856,4,7,2,"Steinburg",2010
"01061",0.67512,4,7,2,"Steinburg",2011
"01061",0.68396,4,8,2,"Steinburg",2012
"01061",0.67525,4,7,2,"Steinburg",2013
"01061",0.71104,4,8,2,"Steinburg",2014
"01061",0.69358,4,8,2,"Steinburg",2015
"01061",0.68313,5,9,3,"Steinburg",2016
"01061",0.68443,4,8,2,"Steinburg",2017
"01061",0.7,4,8,2,"Steinburg",2018
"01061",0.68885,4,8,2,"Steinburg",2019
"01062",0.34383,1,1,1,"Stormarn",1998
"01062",0.34213,1,1,1,"Stormarn",1999
"01062",0.25607,1,1,1,"Stormarn",2000
"01062",0.25615,1,1,1,"Stormarn",2001
"01062",0.26413,1,1,1,"Stormarn",2002
"01062",0.26547,1,1,1,"Stormarn",2003
"01062",0.27355,1,1,1,"Stormarn",2004
"01062",0.28811,1,1,1,"Stormarn",2005
"01062",0.33246,1,1,1,"Stormarn",2006
"01062",0.32749,1,1,1,"Stormarn",2007
"01062",0.40179,1,2,1,"Stormarn",2008
"01062",0.37889,1,1,1,"Stormarn",2009
"01062",0.38824,1,1,1,"Stormarn",2010
"01062",0.38609,1,2,1,"Stormarn",2011
"01062",0.38108,1,2,1,"Stormarn",2012
"01062",0.38443,1,2,1,"Stormarn",2013
"01062",0.41223,1,2,1,"Stormarn",2014
"01062",0.38961,1,2,1,"Stormarn",2015
"01062",0.38451,1,2,1,"Stormarn",2016
"01062",0.3675,1,2,1,"Stormarn",2017
"01062",0.38303,1,2,1,"Stormarn",2018
"01062",0.38064,1,2,1,"Stormarn",2019
"02000",0.42043,2,3,2,"Hamburg, Stadt",1998
"02000",0.41923,2,3,2,"Hamburg, Stadt",1999
"02000",0.37491,1,2,1,"Hamburg, Stadt",2000
"02000",0.36709,1,2,1,"Hamburg, Stadt",2001
"02000",0.39061,1,2,1,"Hamburg, Stadt",2002
"02000",0.3913,1,2,1,"Hamburg, Stadt",2003
"02000",0.38492,1,2,1,"Hamburg, Stadt",2004
"02000",0.41047,2,3,2,"Hamburg, Stadt",2005
"02000",0.44415,2,3,2,"Hamburg, Stadt",2006
"02000",0.45722,2,3,2,"Hamburg, Stadt",2007
"02000",0.47112,2,3,2,"Hamburg, Stadt",2008
"02000",0.4511,1,2,1,"Hamburg, Stadt",2009
"02000",0.45857,2,3,2,"Hamburg, Stadt",2010
"02000",0.42142,1,2,1,"Hamburg, Stadt",2011
"02000",0.36696,1,2,1,"Hamburg, Stadt",2012
"02000",0.35241,1,1,1,"Hamburg, Stadt",2013
"02000",0.35914,1,1,1,"Hamburg, Stadt",2014
"02000",0.34866,1,1,1,"Hamburg, Stadt",2015
"02000",0.31268,1,1,1,"Hamburg, Stadt",2016
"02000",0.30789,1,1,1,"Hamburg, Stadt",2017
"02000",0.32632,1,1,1,"Hamburg, Stadt",2018
"02000",0.32059,1,1,1,"Hamburg, Stadt",2019
"03101",0.45227,2,3,2,"Braunschweig, Stadt",1998
"03101",0.41545,2,3,2,"Braunschweig, Stadt",1999
"03101",0.39884,2,3,2,"Braunschweig, Stadt",2000
"03101",0.39451,2,3,2,"Braunschweig, Stadt",2001
"03101",0.43651,2,3,2,"Braunschweig, Stadt",2002
"03101",0.43187,2,3,2,"Braunschweig, Stadt",2003
"03101",0.41158,2,3,2,"Braunschweig, Stadt",2004
"03101",0.45526,2,3,2,"Braunschweig, Stadt",2005
"03101",0.45667,2,3,2,"Braunschweig, Stadt",2006
"03101",0.44579,2,3,2,"Braunschweig, Stadt",2007
"03101",0.47185,2,3,2,"Braunschweig, Stadt",2008
"03101",0.46427,2,3,2,"Braunschweig, Stadt",2009
"03101",0.45032,1,2,1,"Braunschweig, Stadt",2010
"03101",0.44455,2,3,2,"Braunschweig, Stadt",2011
"03101",0.38904,1,2,1,"Braunschweig, Stadt",2012
"03101",0.39321,1,2,1,"Braunschweig, Stadt",2013
"03101",0.37292,1,2,1,"Braunschweig, Stadt",2014
"03101",0.35489,1,1,1,"Braunschweig, Stadt",2015
"03101",0.31322,1,1,1,"Braunschweig, Stadt",2016
"03101",0.32022,1,1,1,"Braunschweig, Stadt",2017
"03101",0.31233,1,1,1,"Braunschweig, Stadt",2018
"03101",0.3253,1,1,1,"Braunschweig, Stadt",2019
"03102",0.66191,4,7,2,"Salzgitter, Stadt",1998
"03102",0.64313,4,7,2,"Salzgitter, Stadt",1999
"03102",0.56658,4,7,2,"Salzgitter, Stadt",2000
"03102",0.54861,3,6,2,"Salzgitter, Stadt",2001
"03102",0.57868,3,6,2,"Salzgitter, Stadt",2002
"03102",0.58589,4,7,2,"Salzgitter, Stadt",2003
"03102",0.54585,3,6,2,"Salzgitter, Stadt",2004
"03102",0.59996,4,7,2,"Salzgitter, Stadt",2005
"03102",0.62867,4,7,2,"Salzgitter, Stadt",2006
"03102",0.62101,4,7,2,"Salzgitter, Stadt",2007
"03102",0.66765,4,7,2,"Salzgitter, Stadt",2008
"03102",0.66885,4,7,2,"Salzgitter, Stadt",2009
"03102",0.64688,4,7,2,"Salzgitter, Stadt",2010
"03102",0.62528,3,6,2,"Salzgitter, Stadt",2011
"03102",0.5734,3,6,2,"Salzgitter, Stadt",2012
"03102",0.59928,3,6,2,"Salzgitter, Stadt",2013
"03102",0.6118,3,6,2,"Salzgitter, Stadt",2014
"03102",0.63539,4,7,2,"Salzgitter, Stadt",2015
"03102",0.6428,4,8,2,"Salzgitter, Stadt",2016
"03102",0.69892,5,9,3,"Salzgitter, Stadt",2017
"03102",0.75471,5,9,3,"Salzgitter, Stadt",2018
"03102",0.70026,5,9,3,"Salzgitter, Stadt",2019
"03103",0.31203,1,1,1,"Wolfsburg, Stadt",1998
"03103",0.27973,1,1,1,"Wolfsburg, Stadt",1999
"03103",0.31393,1,2,1,"Wolfsburg, Stadt",2000
"03103",0.28997,1,1,1,"Wolfsburg, Stadt",2001
"03103",0.42087,2,3,2,"Wolfsburg, Stadt",2002
"03103",0.39952,2,3,2,"Wolfsburg, Stadt",2003
"03103",0.34375,1,2,1,"Wolfsburg, Stadt",2004
"03103",0.4061,2,3,2,"Wolfsburg, Stadt",2005
"03103",0.40511,1,2,1,"Wolfsburg, Stadt",2006
"03103",0.31689,1,1,1,"Wolfsburg, Stadt",2007
"03103",0.34515,1,1,1,"Wolfsburg, Stadt",2008
"03103",0.2886,1,1,1,"Wolfsburg, Stadt",2009
"03103",0.29793,1,1,1,"Wolfsburg, Stadt",2010
"03103",0.2958,1,1,1,"Wolfsburg, Stadt",2011
"03103",0.16993,1,1,1,"Wolfsburg, Stadt",2012
"03103",0.1595,1,1,1,"Wolfsburg, Stadt",2013
"03103",0.1468,1,1,1,"Wolfsburg, Stadt",2014
"03103",0.12803,1,1,1,"Wolfsburg, Stadt",2015
"03103",0.13904,1,1,1,"Wolfsburg, Stadt",2016
"03103",0.14821,1,1,1,"Wolfsburg, Stadt",2017
"03103",0.14339,1,1,1,"Wolfsburg, Stadt",2018
"03103",0.17843,1,1,1,"Wolfsburg, Stadt",2019
"03151",0.56874,3,6,2,"Gifhorn",1998
"03151",0.54998,3,5,2,"Gifhorn",1999
"03151",0.5544,4,7,2,"Gifhorn",2000
"03151",0.5202,3,6,2,"Gifhorn",2001
"03151",0.57027,3,6,2,"Gifhorn",2002
"03151",0.57976,4,7,2,"Gifhorn",2003
"03151",0.52964,3,6,2,"Gifhorn",2004
"03151",0.56278,3,6,2,"Gifhorn",2005
"03151",0.56348,3,5,2,"Gifhorn",2006
"03151",0.53608,3,5,2,"Gifhorn",2007
"03151",0.58284,3,5,2,"Gifhorn",2008
"03151",0.54632,2,4,2,"Gifhorn",2009
"03151",0.55331,2,4,2,"Gifhorn",2010
"03151",0.56369,3,5,2,"Gifhorn",2011
"03151",0.4972,2,4,2,"Gifhorn",2012
"03151",0.49732,2,3,2,"Gifhorn",2013
"03151",0.47173,2,3,2,"Gifhorn",2014
"03151",0.46661,2,3,2,"Gifhorn",2015
"03151",0.45559,2,3,2,"Gifhorn",2016
"03151",0.46808,2,3,2,"Gifhorn",2017
"03151",0.48627,2,4,2,"Gifhorn",2018
"03151",0.45187,2,3,2,"Gifhorn",2019
"03153",0.66019,4,7,2,"Goslar",1998
"03153",0.66136,4,8,2,"Goslar",1999
"03153",0.59837,4,7,2,"Goslar",2000
"03153",0.6162,4,8,2,"Goslar",2001
"03153",0.63572,4,8,2,"Goslar",2002
"03153",0.66966,4,8,2,"Goslar",2003
"03153",0.59628,4,7,2,"Goslar",2004
"03153",0.676,4,8,2,"Goslar",2005
"03153",0.70059,4,8,2,"Goslar",2006
"03153",0.68067,4,8,2,"Goslar",2007
"03153",0.74058,4,8,2,"Goslar",2008
"03153",0.71127,4,8,2,"Goslar",2009
"03153",0.69193,4,7,2,"Goslar",2010
"03153",0.71909,4,8,2,"Goslar",2011
"03153",0.68292,4,8,2,"Goslar",2012
"03153",0.69177,4,8,2,"Goslar",2013
"03153",0.71098,4,8,2,"Goslar",2014
"03153",0.66652,4,8,2,"Goslar",2015
"03153",0.64565,4,8,2,"Goslar",2016
"03153",0.64767,4,8,2,"Goslar",2017
"03153",0.6603,4,8,2,"Goslar",2018
"03153",0.66328,4,8,2,"Goslar",2019
"03154",0.60361,3,6,2,"Helmstedt",1998
"03154",0.60404,4,7,2,"Helmstedt",1999
"03154",0.53789,3,6,2,"Helmstedt",2000
"03154",0.54975,3,6,2,"Helmstedt",2001
"03154",0.59783,4,7,2,"Helmstedt",2002
"03154",0.63064,4,7,2,"Helmstedt",2003
"03154",0.5605,4,7,2,"Helmstedt",2004
"03154",0.61119,4,7,2,"Helmstedt",2005
"03154",0.6602,4,7,2,"Helmstedt",2006
"03154",0.59739,3,6,2,"Helmstedt",2007
"03154",0.64445,3,6,2,"Helmstedt",2008
"03154",0.59466,3,5,2,"Helmstedt",2009
"03154",0.62499,3,6,2,"Helmstedt",2010
"03154",0.62947,3,6,2,"Helmstedt",2011
"03154",0.58367,3,6,2,"Helmstedt",2012
"03154",0.59289,3,6,2,"Helmstedt",2013
"03154",0.59059,3,6,2,"Helmstedt",2014
"03154",0.61876,3,6,2,"Helmstedt",2015
"03154",0.54318,3,5,2,"Helmstedt",2016
"03154",0.56808,3,6,2,"Helmstedt",2017
"03154",0.58015,3,6,2,"Helmstedt",2018
"03154",0.57735,3,6,2,"Helmstedt",2019
"03155",0.65672,4,7,2,"Northeim",1998
"03155",0.65229,4,7,2,"Northeim",1999
"03155",0.58759,4,7,2,"Northeim",2000
"03155",0.60703,4,8,2,"Northeim",2001
"03155",0.61553,4,7,2,"Northeim",2002
"03155",0.6415,4,8,2,"Northeim",2003
"03155",0.59399,4,7,2,"Northeim",2004
"03155",0.64069,4,7,2,"Northeim",2005
"03155",0.64729,4,7,2,"Northeim",2006
"03155",0.66924,4,7,2,"Northeim",2007
"03155",0.68993,4,7,2,"Northeim",2008
"03155",0.65976,4,7,2,"Northeim",2009
"03155",0.6786,4,7,2,"Northeim",2010
"03155",0.66653,4,7,2,"Northeim",2011
