nuts_2_id,nuts_2_name,year,gisd_score,gisd_5,gisd_10,gisd_k
DEB3,Rheinhessen-Pfalz,2003,0.40998,3,6,2
DEB3,Rheinhessen-Pfalz,2004,0.3995,3,5,2
DEB3,Rheinhessen-Pfalz,2005,0.39077,2,4,2
DEB3,Rheinhessen-Pfalz,2006,0.41346,3,5,2
DEB3,Rheinhessen-Pfalz,2007,0.43681,3,5,2
DEB3,Rheinhessen-Pfalz,2008,0.4602,3,5,2
DEB3,Rheinhessen-Pfalz,2009,0.43071,2,4,2
DEB3,Rheinhessen-Pfalz,2010,0.43074,3,5,2
DEB3,Rheinhessen-Pfalz,2011,0.4399,3,5,2
DEB3,Rheinhessen-Pfalz,2012,0.47778,3,5,2
DEB3,Rheinhessen-Pfalz,2013,0.50461,3,5,2
DEB3,Rheinhessen-Pfalz,2014,0.54364,3,5,2
DEB3,Rheinhessen-Pfalz,2015,0.54134,3,5,2
DEB3,Rheinhessen-Pfalz,2016,0.58612,3,5,2
DEB3,Rheinhessen-Pfalz,2017,0.61199,3,5,2
DEB3,Rheinhessen-Pfalz,2018,0.59367,3,5,2
DEB3,Rheinhessen-Pfalz,2019,0.61991,3,5,2
DEB3,Rheinhessen-Pfalz,2020,0.62636,3,5,2
DEB3,Rheinhessen-Pfalz,2021,0.63738,3,6,2
DEC0,Saarland,1998,0.61905,4,8,2
DEC0,Saarland,1999,0.61967,4,8,2
DEC0,Saarland,2000,0.53586,4,8,2
DEC0,Saarland,2001,0.54643,4,8,2
DEC0,Saarland,2002,0.51269,4,8,2
DEC0,Saarland,2003,0.51123,4,8,2
DEC0,Saarland,2004,0.49677,4,7,2
DEC0,Saarland,2005,0.51381,4,7,2
DEC0,Saarland,2006,0.53,4,8,2
DEC0,Saarland,2007,0.55514,4,8,2
DEC0,Saarland,2008,0.58623,4,8,2
DEC0,Saarland,2009,0.59886,4,8,2
DEC0,Saarland,2010,0.57199,4,8,2
DEC0,Saarland,2011,0.5563,4,7,2
DEC0,Saarland,2012,0.64625,4,7,2
DEC0,Saarland,2013,0.67921,4,8,2
DEC0,Saarland,2014,0.71448,4,8,2
DEC0,Saarland,2015,0.69934,4,8,2
DEC0,Saarland,2016,0.77348,5,9,3
DEC0,Saarland,2017,0.76693,4,8,2
DEC0,Saarland,2018,0.7617,4,8,2
DEC0,Saarland,2019,0.79124,5,9,3
DEC0,Saarland,2020,0.82583,5,10,3
DEC0,Saarland,2021,0.80698,5,9,3
DED2,Dresden,1998,0.70075,5,9,3
DED2,Dresden,1999,0.72987,5,9,3
DED2,Dresden,2000,0.74066,5,9,3
DED2,Dresden,2001,0.70413,5,9,3
DED2,Dresden,2002,0.65747,5,9,3
DED2,Dresden,2003,0.64278,5,9,3
DED2,Dresden,2004,0.63449,5,9,3
DED2,Dresden,2005,0.63774,5,9,3
DED2,Dresden,2006,0.63727,5,9,3
DED2,Dresden,2007,0.65456,5,9,3
DED2,Dresden,2008,0.65495,5,9,3
DED2,Dresden,2009,0.65263,5,9,3
DED2,Dresden,2010,0.64854,5,9,3
DED2,Dresden,2011,0.63504,5,9,3
DED2,Dresden,2012,0.70041,5,9,3
DED2,Dresden,2013,0.70448,4,8,2
DED2,Dresden,2014,0.68362,4,7,2
DED2,Dresden,2015,0.67693,4,7,2
DED2,Dresden,2016,0.68232,3,6,2
DED2,Dresden,2017,0.68358,3,6,2
DED2,Dresden,2018,0.66593,3,6,2
DED2,Dresden,2019,0.66836,3,6,2
DED2,Dresden,2020,0.67525,3,6,2
DED2,Dresden,2021,0.68897,3,6,2
DED4,Chemnitz,1998,0.79663,5,9,3
DED4,Chemnitz,1999,0.85121,5,10,3
DED4,Chemnitz,2000,0.81647,5,10,3
DED4,Chemnitz,2001,0.79128,5,9,3
DED4,Chemnitz,2002,0.76388,5,10,3
DED4,Chemnitz,2003,0.75005,5,9,3
DED4,Chemnitz,2004,0.72845,5,9,3
DED4,Chemnitz,2005,0.74584,5,9,3
DED4,Chemnitz,2006,0.71502,5,9,3
DED4,Chemnitz,2007,0.74336,5,9,3
DED4,Chemnitz,2008,0.73781,5,9,3
DED4,Chemnitz,2009,0.74435,5,9,3
DED4,Chemnitz,2010,0.73133,5,9,3
DED4,Chemnitz,2011,0.71303,5,9,3
DED4,Chemnitz,2012,0.77252,5,9,3
DED4,Chemnitz,2013,0.8048,5,9,3
DED4,Chemnitz,2014,0.79574,5,9,3
DED4,Chemnitz,2015,0.77897,5,9,3
DED4,Chemnitz,2016,0.79311,5,9,3
DED4,Chemnitz,2017,0.79766,5,9,3
DED4,Chemnitz,2018,0.78395,5,10,3
DED4,Chemnitz,2019,0.79238,5,9,3
DED4,Chemnitz,2020,0.80717,4,8,2
DED4,Chemnitz,2021,0.84174,5,10,3
DED5,Leipzig,1998,0.83762,5,9,3
DED5,Leipzig,1999,0.853,5,10,3
DED5,Leipzig,2000,0.83614,5,10,3
DED5,Leipzig,2001,0.83756,5,10,3
DED5,Leipzig,2002,0.79394,5,10,3
DED5,Leipzig,2003,0.77869,5,10,3
DED5,Leipzig,2004,0.78981,5,10,3
DED5,Leipzig,2005,0.80368,5,10,3
DED5,Leipzig,2006,0.79804,5,10,3
DED5,Leipzig,2007,0.8265,5,9,3
DED5,Leipzig,2008,0.81851,5,9,3
DED5,Leipzig,2009,0.79951,5,10,3
DED5,Leipzig,2010,0.83073,5,10,3
DED5,Leipzig,2011,0.82747,5,10,3
DED5,Leipzig,2012,0.84721,5,10,3
DED5,Leipzig,2013,0.86675,5,10,3
DED5,Leipzig,2014,0.83253,5,10,3
DED5,Leipzig,2015,0.78324,5,9,3
DED5,Leipzig,2016,0.8017,5,10,3
DED5,Leipzig,2017,0.76923,4,8,2
DED5,Leipzig,2018,0.77206,5,9,3
DED5,Leipzig,2019,0.76949,4,8,2
DED5,Leipzig,2020,0.77385,4,8,2
DED5,Leipzig,2021,0.79775,4,8,2
DEE0,Sachsen-Anhalt,1998,1,5,10,3
DEE0,Sachsen-Anhalt,1999,1,5,10,3
DEE0,Sachsen-Anhalt,2000,1,5,10,3
DEE0,Sachsen-Anhalt,2001,1,5,10,3
DEE0,Sachsen-Anhalt,2002,1,5,10,3
DEE0,Sachsen-Anhalt,2003,1,5,10,3
DEE0,Sachsen-Anhalt,2004,1,5,10,3
DEE0,Sachsen-Anhalt,2005,0.98561,5,10,3
DEE0,Sachsen-Anhalt,2006,0.9425,5,10,3
DEE0,Sachsen-Anhalt,2007,0.94937,5,10,3
DEE0,Sachsen-Anhalt,2008,0.9648,5,10,3
DEE0,Sachsen-Anhalt,2009,0.94407,5,10,3
DEE0,Sachsen-Anhalt,2010,0.95325,5,10,3
DEE0,Sachsen-Anhalt,2011,0.94543,5,10,3
DEE0,Sachsen-Anhalt,2012,0.99191,5,10,3
DEE0,Sachsen-Anhalt,2013,1,5,10,3
DEE0,Sachsen-Anhalt,2014,1,5,10,3
DEE0,Sachsen-Anhalt,2015,1,5,10,3
DEE0,Sachsen-Anhalt,2016,1,5,10,3
DEE0,Sachsen-Anhalt,2017,1,5,10,3
DEE0,Sachsen-Anhalt,2018,1,5,10,3
DEE0,Sachsen-Anhalt,2019,1,5,10,3
DEE0,Sachsen-Anhalt,2020,1,5,10,3
DEE0,Sachsen-Anhalt,2021,1,5,10,3
DEF0,Schleswig-Holstein,1998,0.49872,4,7,2
DEF0,Schleswig-Holstein,1999,0.49064,3,6,2
DEF0,Schleswig-Holstein,2000,0.43449,3,6,2
DEF0,Schleswig-Holstein,2001,0.44212,3,6,2
DEF0,Schleswig-Holstein,2002,0.43677,3,6,2
DEF0,Schleswig-Holstein,2003,0.4351,3,6,2
DEF0,Schleswig-Holstein,2004,0.45314,4,7,2
DEF0,Schleswig-Holstein,2005,0.48997,3,6,2
DEF0,Schleswig-Holstein,2006,0.50001,4,7,2
DEF0,Schleswig-Holstein,2007,0.51307,3,6,2
DEF0,Schleswig-Holstein,2008,0.54726,4,7,2
DEF0,Schleswig-Holstein,2009,0.51824,3,6,2
DEF0,Schleswig-Holstein,2010,0.5355,3,6,2
DEF0,Schleswig-Holstein,2011,0.54365,3,6,2
DEF0,Schleswig-Holstein,2012,0.60905,4,7,2
DEF0,Schleswig-Holstein,2013,0.63604,3,6,2
DEF0,Schleswig-Holstein,2014,0.67738,4,7,2
DEF0,Schleswig-Holstein,2015,0.66633,3,6,2
DEF0,Schleswig-Holstein,2016,0.713,4,7,2
DEF0,Schleswig-Holstein,2017,0.69995,4,7,2
DEF0,Schleswig-Holstein,2018,0.69868,4,7,2
DEF0,Schleswig-Holstein,2019,0.70936,4,7,2
DEF0,Schleswig-Holstein,2020,0.71864,4,7,2
DEF0,Schleswig-Holstein,2021,0.69685,4,7,2
DEG0,Thüringen,1998,0.84892,5,10,3
DEG0,Thüringen,1999,0.82458,5,9,3
DEG0,Thüringen,2000,0.81086,5,9,3
DEG0,Thüringen,2001,0.79364,5,10,3
DEG0,Thüringen,2002,0.76057,5,9,3
DEG0,Thüringen,2003,0.72048,5,9,3
DEG0,Thüringen,2004,0.77473,5,9,3
DEG0,Thüringen,2005,0.7702,5,9,3
DEG0,Thüringen,2006,0.75783,5,9,3
DEG0,Thüringen,2007,0.74946,5,9,3
DEG0,Thüringen,2008,0.73765,5,9,3
DEG0,Thüringen,2009,0.74603,5,9,3
DEG0,Thüringen,2010,0.74156,5,9,3
DEG0,Thüringen,2011,0.72265,5,9,3
DEG0,Thüringen,2012,0.76898,5,9,3
DEG0,Thüringen,2013,0.78777,5,9,3
DEG0,Thüringen,2014,0.78227,5,9,3
DEG0,Thüringen,2015,0.7817,5,9,3
DEG0,Thüringen,2016,0.79805,5,9,3
DEG0,Thüringen,2017,0.81693,5,10,3
DEG0,Thüringen,2018,0.79631,5,10,3
DEG0,Thüringen,2019,0.80327,5,10,3
DEG0,Thüringen,2020,0.81018,5,9,3
DEG0,Thüringen,2021,0.83661,5,9,3
