ror_id,ror_name,year,gisd_score,gisd_5,gisd_10,gisd_k
1601,Mittelthüringen,2015,0.74298,4,8,2
1601,Mittelthüringen,2016,0.73724,4,8,2
1601,Mittelthüringen,2017,0.79109,4,8,2
1601,Mittelthüringen,2018,0.76029,4,8,2
1601,Mittelthüringen,2019,0.76441,4,8,2
1601,Mittelthüringen,2020,0.7722,4,8,2
1601,Mittelthüringen,2021,0.8003,4,8,2
1602,Nordthüringen,1998,0.8828,5,10,3
1602,Nordthüringen,1999,0.87769,5,10,3
1602,Nordthüringen,2000,0.83717,5,10,3
1602,Nordthüringen,2001,0.84074,5,10,3
1602,Nordthüringen,2002,0.83611,5,10,3
1602,Nordthüringen,2003,0.76915,5,10,3
1602,Nordthüringen,2004,0.80371,5,10,3
1602,Nordthüringen,2005,0.79598,5,9,3
1602,Nordthüringen,2006,0.83316,5,9,3
1602,Nordthüringen,2007,0.84454,5,10,3
1602,Nordthüringen,2008,0.81257,5,9,3
1602,Nordthüringen,2009,0.8257,5,10,3
1602,Nordthüringen,2010,0.8467,5,10,3
1602,Nordthüringen,2011,0.81512,5,9,3
1602,Nordthüringen,2012,0.84112,5,10,3
1602,Nordthüringen,2013,0.8983,5,10,3
1602,Nordthüringen,2014,0.87712,5,10,3
1602,Nordthüringen,2015,0.87505,5,10,3
1602,Nordthüringen,2016,0.86929,5,10,3
1602,Nordthüringen,2017,0.88394,5,10,3
1602,Nordthüringen,2018,0.85703,5,10,3
1602,Nordthüringen,2019,0.87469,5,10,3
1602,Nordthüringen,2020,0.86719,5,10,3
1602,Nordthüringen,2021,0.88578,5,10,3
1603,Ostthüringen,1998,0.73223,5,9,3
1603,Ostthüringen,1999,0.75743,4,8,2
1603,Ostthüringen,2000,0.70694,5,9,3
1603,Ostthüringen,2001,0.69603,5,9,3
1603,Ostthüringen,2002,0.65253,4,8,2
1603,Ostthüringen,2003,0.61332,4,8,2
1603,Ostthüringen,2004,0.63964,4,8,2
1603,Ostthüringen,2005,0.63352,4,8,2
1603,Ostthüringen,2006,0.63526,4,8,2
1603,Ostthüringen,2007,0.65136,4,8,2
1603,Ostthüringen,2008,0.67133,4,8,2
1603,Ostthüringen,2009,0.67774,4,8,2
1603,Ostthüringen,2010,0.67141,4,8,2
1603,Ostthüringen,2011,0.66074,4,8,2
1603,Ostthüringen,2012,0.67486,4,8,2
1603,Ostthüringen,2013,0.69716,4,7,2
1603,Ostthüringen,2014,0.70913,4,7,2
1603,Ostthüringen,2015,0.70594,4,7,2
1603,Ostthüringen,2016,0.70976,4,7,2
1603,Ostthüringen,2017,0.71546,4,7,2
1603,Ostthüringen,2018,0.69814,4,7,2
1603,Ostthüringen,2019,0.71822,4,7,2
1603,Ostthüringen,2020,0.72218,4,7,2
1603,Ostthüringen,2021,0.74977,4,7,2
1604,Südthüringen,1998,0.75185,5,9,3
1604,Südthüringen,1999,0.77113,5,9,3
1604,Südthüringen,2000,0.7599,5,9,3
1604,Südthüringen,2001,0.74413,5,9,3
1604,Südthüringen,2002,0.69904,5,9,3
1604,Südthüringen,2003,0.6481,4,8,2
1604,Südthüringen,2004,0.69203,5,9,3
1604,Südthüringen,2005,0.68915,5,9,3
1604,Südthüringen,2006,0.71311,5,9,3
1604,Südthüringen,2007,0.68835,4,8,2
1604,Südthüringen,2008,0.70008,4,8,2
1604,Südthüringen,2009,0.70865,4,8,2
1604,Südthüringen,2010,0.7027,4,8,2
1604,Südthüringen,2011,0.66876,4,8,2
1604,Südthüringen,2012,0.6829,4,8,2
1604,Südthüringen,2013,0.73245,4,8,2
1604,Südthüringen,2014,0.74268,4,8,2
1604,Südthüringen,2015,0.7323,4,8,2
1604,Südthüringen,2016,0.73879,4,8,2
1604,Südthüringen,2017,0.79305,4,8,2
1604,Südthüringen,2018,0.68704,4,7,2
1604,Südthüringen,2019,0.70599,4,7,2
1604,Südthüringen,2020,0.71482,4,7,2
1604,Südthüringen,2021,0.77451,4,8,2
