year,PLZ3,gisd_score,population,gisd_5,gisd_10,gisd_k
2003,825,0.24249,62011,1,1,1
2003,830,0.37309,182219,2,3,2
2003,831,0.36073,67903,1,2,1
2003,832,0.38879,76997,2,3,2
2003,833,0.40482,135704,2,3,2
2003,834,0.44282,88403,2,4,2
2003,835,0.37995,69680,2,3,2
2003,836,0.26017,111148,1,1,1
2003,837,0.24074,58931,1,1,1
2003,840,0.38546,213596,2,3,2
2003,841,0.39973,141531,2,3,2
2003,843,0.55226,101530,4,7,2
2003,844,0.42492,134400,2,4,2
2003,845,0.42067,135697,2,4,2
2003,850,0.35197,219486,1,2,1
2003,851,0.34085,76220,1,2,1
2003,852,0.26801,192266,1,1,1
2003,853,0.27524,151197,1,1,1
2003,854,0.28293,125107,1,1,1
2003,855,0.05687,152794,1,1,1
2003,856,0.07526,137958,1,1,1
2003,857,0.04228,127210,1,1,1
2003,861,0.51433,299679,3,6,2
2003,863,0.37126,151121,1,2,1
2003,864,0.3828,152091,2,3,2
2003,865,0.38112,116118,2,3,2
2003,866,0.4145,174130,2,3,2
2003,867,0.4117,64862,2,3,2
2003,868,0.36712,148484,1,2,1
2003,869,0.33712,121275,1,2,1
2003,874,0.44688,161453,2,4,2
2003,875,0.392,82427,2,3,2
2003,876,0.4566,150809,2,4,2
2003,877,0.41436,155969,2,3,2
2003,880,0.26733,132829,1,1,1
2003,881,0.37074,84961,1,2,1
2003,882,0.41139,194447,2,3,2
2003,883,0.46838,109076,2,4,2
2003,884,0.36283,205210,1,2,1
2003,885,0.46167,35697,2,4,2
2003,886,0.38138,114420,2,3,2
2003,887,0.28647,10270,1,1,1
2003,890,0.33052,127307,1,2,1
2003,891,0.35395,136722,1,2,1
2003,892,0.38509,180478,2,3,2
2003,893,0.48614,91112,3,5,2
2003,894,0.46234,71973,2,4,2
2003,895,0.42621,169404,2,4,2
2003,896,0.35822,26244,1,2,1
2003,904,0.54594,520398,4,7,2
2003,905,0.31926,246494,1,2,1
2003,906,0.36449,26603,1,2,1
2003,907,0.50379,130488,3,5,2
2003,910,0.17911,206739,1,1,1
2003,911,0.38905,138242,2,3,2
2003,912,0.3652,131500,1,2,1
2003,913,0.33129,139342,1,2,1
2003,914,0.44989,85797,2,4,2
2003,915,0.51684,154450,3,6,2
2003,916,0.52936,52140,3,6,2
2003,917,0.51692,121033,3,6,2
2003,918,0.45238,10081,2,4,2
2003,922,0.5533,142559,4,7,2
2003,923,0.43336,138745,2,4,2
2003,924,0.53299,62333,3,6,2
2003,925,0.53979,47392,3,6,2
2003,926,0.55373000000000006,100989,4,7,2
2003,927,0.54407,39091,3,6,2
2003,930,0.34763,232280,1,2,1
2003,931,0.42697,185918,2,4,2
2003,933,0.42939,92204,2,4,2
2003,934,0.56982,112342,4,7,2
2003,940,0.53505,143662,3,6,2
2003,941,0.59417,106271,4,8,2
2003,942,0.6181,76034,4,8,2
2003,943,0.5124,138187,3,6,2
2003,944,0.51165,155534,3,6,2
2003,945,0.5633,117506,4,7,2
2003,950,0.68365,45545,4,8,2
2003,951,0.57484,101711,4,7,2
2003,952,0.5172,25437,3,6,2
2003,953,0.51903,60703,3,6,2
2003,954,0.47523,137295,3,5,2
2003,955,0.49509,29722,3,5,2
2003,956,0.6165,84819,4,8,2
2003,957,0.62491,12875,4,8,2
2003,960,0.39493,78226,2,3,2
2003,961,0.45966,188122,2,4,2
2003,962,0.53531,97598,3,6,2
2003,963,0.60756,62465,4,8,2
2003,964,0.50882,98792,3,5,2
2003,965,0.75329,44490,5,10,3
2003,970,0.36156,126544,1,2,1
2003,971,0.34012,11273,1,2,1
2003,972,0.35781,178670,1,2,1
2003,973,0.43247,90573,2,4,2
2003,974,0.55207,170112,4,7,2
2003,975,0.54064,75191,3,6,2
2003,976,0.51647,101555,3,6,2
2003,977,0.47815,122580,3,5,2
2003,978,0.39893,95485,2,3,2
2003,979,0.46079,115606,2,4,2
2003,985,0.69105,118903,5,9,3
2003,986,0.72085,139273,5,9,3
2003,987,0.74222,28495,5,10,3
2003,990,0.66963,206777,4,8,2
2003,991,0.71354,38551,5,9,3
2003,993,0.73188,60932,5,9,3
2003,994,0.67615,108325,4,8,2
2003,995,0.71693,39908,5,9,3
2003,996,0.77484,53045,5,10,3
2003,997,0.83366,123153,5,10,3
2003,998,0.69088,211682,5,9,3
2003,999,0.77973,105133,5,10,3
2004,10,0.49281,118981,3,5,2
2004,11,0.49334,205205,3,5,2
2004,12,0.49312,86570,3,5,2
2004,13,0.49314,121622,3,5,2
2004,14,0.63269,118898,4,8,2
2004,15,0.68408,67893,4,8,2
2004,16,0.67439,121583,4,8,2
2004,17,0.6636,163225,4,8,2
2004,18,0.68851,114206,5,9,3
2004,19,0.78126,141046,5,10,3
2004,26,0.74091,93490,5,9,3
2004,27,0.83832,116277,5,10,3
2004,28,0.82746,76020,5,10,3
2004,29,0.78285,124086,5,10,3
2004,30,0.66664,121904,4,8,2
2004,31,0.77079,92034,5,10,3
2004,32,0.83639,74095,5,10,3
2004,41,0.72893,192325,5,9,3
2004,42,0.72886,225295,5,9,3
2004,43,0.72901,185537,5,9,3
2004,44,0.74775,108178,5,9,3
2004,45,0.78082,111036,5,10,3
2004,46,0.7733,174019,5,10,3
2004,47,0.7511,99426,5,9,3
2004,48,0.79542,140303,5,10,3
2004,49,0.84549,53504,5,10,3
2004,61,0.85243,308193,5,10,3
2004,62,0.83514,139064,5,10,3
2004,63,0.93689,105127,5,10,3
2004,64,0.94724,139622,5,10,3
2004,65,0.92903,102751,5,10,3
2004,66,0.95329,130970,5,10,3
2004,67,0.92441,135112,5,10,3
2004,68,0.81775,159814,5,10,3
2004,69,0.84537,38262,5,10,3
2004,73,0.71089,86125,5,9,3
2004,74,0.71152,45586,5,9,3
2004,75,0.76341,135676,5,10,3
2004,76,0.6957,55962,5,9,3
2004,77,0.46748,137761,3,5,2
2004,78,0.74057,15552,5,9,3
2004,79,0.73548,88056,5,9,3
2004,80,0.70584,81309,5,9,3
2004,81,0.70474,60099,5,9,3
2004,82,0.72072,123863,5,9,3
2004,83,0.74031,110716,5,9,3
2004,84,0.72074,91084,5,9,3
2004,85,0.67673,80262,4,8,2
2004,86,0.68419,26129,4,8,2
2004,91,0.64733,195539,4,8,2
2004,92,0.68638,119436,5,9,3
2004,93,0.73006,131547,5,9,3
2004,94,0.75494000000000006,114131,5,10,3
2004,95,0.72636,108055,5,9,3
2004,96,0.71332,98971,5,9,3
2004,101,0.73347,45127,5,9,3
2004,102,0.73347,43139,5,9,3
2004,103,0.73347,111224,5,9,3
2004,104,0.73347,43358,5,9,3
2004,105,0.73347,53164,5,9,3
2004,106,0.73347,12631,5,9,3
2004,107,0.73347,60124,5,9,3
2004,108,0.73347,19412,5,9,3
2004,109,0.73347,45102,5,9,3
2004,120,0.73347,65676,5,9,3
2004,121,0.73347,119393,5,9,3
2004,122,0.73343,128447,5,9,3
2004,123,0.73346,186083,5,9,3
2004,124,0.73347,144314,5,9,3
2004,125,0.73005,576191,5,9,3
2004,126,0.7335,259104,5,9,3
2004,130,0.73347,169472,5,9,3
2004,131,0.73348,324491,5,9,3
2004,133,0.73347,62027,5,9,3
2004,134,0.73339,202476,5,9,3
2004,135,0.73348,440502,5,9,3
2004,136,0.73347,45754,5,9,3
2004,140,0.73337,189863,5,9,3
2004,141,0.73321,411953,5,9,3
2004,144,0.54878,187927,4,7,2
2004,145,0.59359,153022,4,8,2
2004,146,0.83145,125605,5,10,3
2004,147,0.8304,151795,5,10,3
2004,148,0.61853,31605,4,8,2
2004,149,0.73768,104898,5,9,3
2004,152,0.81311,73784,5,10,3
2004,153,0.78879,163439,5,10,3
2004,155,0.75389,113899,5,10,3
2004,157,0.65408,112517,4,8,2
2004,158,0.74148,141087,5,9,3
2004,159,0.69306,51243,5,9,3
2004,162,0.81943,116954,5,10,3
2004,163,0.79375,162001,5,10,3
2004,165,0.71862,114109,5,9,3
2004,167,0.72929,106535,5,9,3
2004,168,0.92011,85309,5,10,3
2004,169,0.94191,41414,5,10,3
2004,170,0.87695,105186,5,10,3
2004,171,0.91578,109105,5,10,3
2004,172,0.92516,130955,5,10,3
2004,173,0.96323,102027,5,10,3
2004,174,0.92338,121651,5,10,3
2004,175,0.9407,12469,5,10,3
2004,180,0.77216,57875,5,10,3
2004,181,0.7876,200389,5,10,3
2004,182,0.88397,137161,5,10,3
2004,183,0.93038,48591,5,10,3
2004,184,0.91754,84176,5,10,3
2004,185,0.91794,85052,5,10,3
2004,186,0.90422,5574,5,10,3
2004,190,0.78455,149037,5,10,3
2004,192,0.82743,118084,5,10,3
2004,193,0.90441,122772,5,10,3
2004,194,0.89056,17022,5,10,3
2004,200,0.38386,10831,2,3,2
2004,201,0.38386,10837,2,3,2
2004,202,0.38386,15366,2,3,2
2004,203,0.38386,12812,2,3,2
2004,204,0.38386,38870,2,3,2
2004,205,0.38386,44002,2,3,2
2004,210,0.38478,523957,2,3,2
2004,211,0.38383,314783,2,3,2
2004,212,0.33577,157569,1,2,1
2004,213,0.47978,170507,3,5,2
2004,214,0.3861,168702,2,3,2
2004,215,0.42324,81340,2,4,2
2004,216,0.41418,162332,2,4,2
2004,217,0.54312,107200,4,7,2
2004,220,0.38383,68995,2,3,2
2004,221,0.37602,220290,2,3,2
2004,222,0.38386,15090,2,3,2
2004,223,0.38375,257106,2,3,2
2004,224,0.38398,105612,2,3,2
2004,225,0.38373,166764,2,3,2
2004,226,0.38386,38213,2,3,2
2004,227,0.38386,33341,2,3,2
2004,228,0.37565,149368,2,3,2
2004,229,0.2661,114966,1,1,1
2004,235,0.65996,216653,4,8,2
2004,236,0.55826,96054,4,7,2
2004,237,0.5741,150503,4,7,2
2004,238,0.40028,142465,2,3,2
2004,239,0.81447,146327,5,10,3
2004,241,0.57663,276833,4,7,2
2004,242,0.52161,135232,3,6,2
2004,243,0.55607,99274,4,7,2
2004,244,0.62782,4717,4,8,2
2004,245,0.57223,193006,4,7,2
2004,246,0.49263,65806,3,5,2
2004,247,0.5042,76947,3,6,2
2004,248,0.58468,106387,4,8,2
2004,249,0.68231,182145,4,8,2
2004,253,0.42855,110063,2,4,2
2004,254,0.36595,192531,2,3,2
2004,255,0.61159,115996,4,8,2
2004,256,0.64969,4562,4,8,2
2004,257,0.65325,117913,4,8,2
2004,258,0.59557,113923,4,8,2
2004,259,0.57237,56906,4,7,2
2004,261,0.5309,286319,3,6,2
2004,262,0.56019,57236,4,7,2
2004,263,0.6506,126884,4,8,2
2004,264,0.65927,107403,4,8,2
2004,265,0.75829,76901,5,10,3
2004,266,0.71715,178099,5,9,3
2004,267,0.66434,109898,4,8,2
2004,268,0.68158,183495,4,8,2
2004,269,0.54135,87180,4,7,2
2004,272,0.46852,116234,3,5,2
2004,273,0.54859,150888,4,7,2
2004,274,0.59246,152109,4,8,2
2004,275,0.845,111593,5,10,3
2004,276,0.66964,120955,4,8,2
2004,277,0.5612,215825,4,7,2
2004,278,0.51565,20902,3,6,2
2004,281,0.52172,72847,3,6,2
2004,282,0.52157,160583,3,6,2
2004,283,0.52154,196379,3,6,2
2004,287,0.51227,145063,3,6,2
2004,288,0.44342,183026,2,4,2
2004,292,0.63539,69963,4,8,2
2004,293,0.61607,151672,4,8,2
2004,294,0.82669,78493,5,10,3
2004,295,0.64139,89281,4,8,2
2004,296,0.59275,141558,4,8,2
2004,301,0.4488,104200,2,4,2
2004,304,0.44873,150951,2,4,2
2004,305,0.44868,134721,2,4,2
2004,306,0.44869,151018,2,4,2
2004,308,0.43442,195097,2,4,2
2004,309,0.42989,200725,2,4,2
2004,310,0.50141,73845,3,6,2
2004,311,0.48028,221786,3,5,2
2004,312,0.49063,140771,3,5,2
2004,313,0.44447,76097,2,4,2
2004,315,0.53331,177891,3,6,2
2004,316,0.60721,119884,4,8,2
2004,317,0.57314,105176,4,7,2
2004,318,0.54563,122131,4,7,2
2004,320,0.45789,67402,3,5,2
2004,321,0.47314,109889,3,5,2
2004,322,0.44776,72072,2,4,2
2004,323,0.49808,92705,3,5,2
2004,324,0.49911,160613,3,5,2
2004,325,0.47298,89491,3,5,2
2004,326,0.49275,123199,3,5,2
2004,327,0.49705,110279,3,5,2
2004,328,0.51185,64157,3,6,2
2004,330,0.53392,46864,3,6,2
2004,331,0.50321,318486,3,6,2
2004,333,0.42669,181232,2,4,2
2004,334,0.42729,77434,2,4,2
2004,336,0.48688,246840,3,5,2
2004,337,0.46125,161771,3,5,2
2004,338,0.45036,75595,2,4,2
2004,341,0.66489,202758,4,8,2
2004,342,0.38654,175392,2,3,2
2004,343,0.41409,139976,2,4,2
2004,344,0.52812,133141,3,6,2
2004,345,0.53297,118944,3,6,2
2004,346,0.5221,49194,3,6,2
2004,350,0.47197,165338,3,5,2
2004,351,0.49778,35426,3,5,2
2004,352,0.43126,100085,2,4,2
2004,353,0.48597,139177,3,5,2
2004,354,0.45657,161150,3,5,2
2004,355,0.43317,91598,2,4,2
2004,356,0.46744,117882,3,5,2
2004,357,0.48118,130216,3,5,2
2004,360,0.44678,103385,2,4,2
2004,361,0.44466,161182,2,4,2
2004,362,0.4482,101455,2,4,2
2004,363,0.48153,103052,3,5,2
2004,364,0.70145,71505,5,9,3
2004,370,0.49606,117796,3,5,2
2004,371,0.5249,176664,3,6,2
2004,372,0.53553,92401,4,7,2
2004,373,0.73872,100386,5,9,3
2004,374,0.49054,52769,3,5,2
2004,375,0.54467,84844,4,7,2
2004,376,0.59598,108872,4,8,2
2004,381,0.43403,349127,2,4,2
2004,382,0.53769,128547,4,7,2
2004,383,0.52488,128372,3,6,2
2004,384,0.44591,177903,2,4,2
2004,385,0.5217,117125,3,6,2
2004,386,0.58219,89617,4,7,2
2004,387,0.5739,42717,4,7,2
2004,388,0.86269,141784,5,10,3
2004,391,0.83332,289082,5,10,3
2004,392,0.93388,128841,5,10,3
2004,393,0.83706,152057,5,10,3
2004,394,0.98483,45838,5,10,3
2004,395,1,83224,5,10,3
2004,396,0.96968,71783,5,10,3
2004,402,0.30567,122480,1,2,1
2004,404,0.30694,226985,1,2,1
2004,405,0.30588,158612,1,2,1
2004,406,0.31996,220227,1,2,1
2004,407,0.32771,159300,1,2,1
2004,408,0.32596,127260,1,2,1
2004,410,0.60474000000000006,78342,4,8,2
2004,411,0.60493,139305,4,8,2
2004,412,0.60462,48788,4,8,2
2004,413,0.42102,153512,2,4,2
2004,414,0.35398,155256,1,2,1
2004,415,0.35142,187622,1,2,1
2004,417,0.45512,77719,3,5,2
2004,418,0.675,133253,4,8,2
2004,421,0.66231,91601,4,8,2
2004,422,0.66196,89128,4,8,2
2004,423,0.65974,177839,4,8,2
2004,424,0.4532,58902,3,5,2
2004,425,0.33652,109767,1,2,1
2004,426,0.59572,144905,4,8,2
2004,427,0.36555,75553,2,3,2
2004,428,0.54389,112128,4,7,2
2004,429,0.28052,34605,1,1,1
2004,441,0.58904,109019,4,8,2
2004,442,0.58855,188004,4,8,2
2004,443,0.58899,294749,4,8,2
2004,445,0.58378,161277,4,7,2
2004,446,0.72884,156441,5,9,3
2004,447,0.49587,127963,3,5,2
2004,448,0.49774,239386,3,5,2
2004,451,0.50374,183568,3,6,2
2004,452,0.50285,231568,3,6,2
2004,453,0.50482,167623,3,6,2
2004,454,0.36292,172904,1,2,1
2004,455,0.38733,80734,2,3,2
2004,456,0.57143,144204,4,7,2
2004,457,0.56853,250184,4,7,2
2004,458,0.82908,261805,5,10,3
2004,459,0.58289,75381,4,7,2
2004,460,0.66845,57794,4,8,2
2004,461,0.66854,151185,4,8,2
2004,462,0.59002,195990,4,8,2
2004,463,0.51334,157994,3,6,2
2004,464,0.5131,172707,3,6,2
2004,465,0.47723,166349,3,5,2
2004,470,0.73782,77602,5,9,3
2004,471,0.73735,233680,5,9,3
2004,472,0.73647,189587,5,9,3
2004,474,0.48474,175466,3,5,2
2004,475,0.55272,171248,4,7,2
2004,476,0.54871,132634,4,7,2
2004,477,0.55587,8422,4,7,2
2004,478,0.53541,269716,4,7,2
2004,479,0.44209,79518,2,4,2
2004,481,0.24714,319109,1,1,1
2004,482,0.41897,179591,2,4,2
2004,483,0.41602,160867,2,4,2
2004,484,0.49922,195209,3,5,2
2004,485,0.55962,139883,4,7,2
2004,486,0.46966,150083,3,5,2
2004,487,0.47733,84002,3,5,2
2004,490,0.47326,165459,3,5,2
2004,491,0.50514,168918,3,6,2
2004,492,0.50041,37200,3,6,2
2004,493,0.52583,126476,3,6,2
2004,494,0.49792,196683,3,5,2
2004,495,0.48741,157472,3,5,2
2004,496,0.67517,148927,4,8,2
2004,497,0.55975,147350,4,7,2
2004,498,0.57849,130280,4,7,2
2004,501,0.44236,176040,2,4,2
2004,502,0.42415,109908,2,4,2
2004,503,0.42995,196764,2,4,2
2004,506,0.41009,43584,2,3,2
2004,507,0.41005,265904,2,3,2
2004,508,0.41013,115083,2,4,2
2004,509,0.41014,202572,2,4,2
2004,510,0.40983,139665,2,3,2
2004,511,0.40997,310154,2,3,2
2004,513,0.39232,184446,2,3,2
2004,514,0.27378,140048,1,1,1
2004,515,0.42748,153055,2,4,2
2004,516,0.52856,98114,3,6,2
2004,517,0.53195,73830,3,6,2
2004,520,0.54191,249995,4,7,2
2004,521,0.52045,123399,3,6,2
2004,522,0.52833,111834,3,6,2
2004,523,0.58411,194977,4,7,2
2004,524,0.55857,153459,4,7,2
2004,525,0.68958,129442,5,9,3
2004,531,0.22463,255923,1,1,1
2004,532,0.22524,78184,1,1,1
2004,533,0.40537,147343,2,3,2
2004,534,0.50209,74374,3,6,2
2004,535,0.5128,101503,3,6,2
2004,536,0.41138,72664,2,4,2
2004,537,0.4094,196167,2,3,2
2004,538,0.45007,250375,2,4,2
2004,539,0.51353,127239,3,6,2
2004,542,0.54693,120303,4,7,2
2004,543,0.53441,94679,3,6,2
2004,544,0.53313,98792,3,6,2
2004,545,0.52976,134389,3,6,2
2004,546,0.58453,82308,4,7,2
2004,551,0.26142,219281,1,1,1
2004,552,0.34954,240566,1,2,1
2004,554,0.40556,136281,2,3,2
2004,555,0.53171,135496,3,6,2
2004,556,0.57365,25778,4,7,2
2004,557,0.62105,77291,4,8,2
2004,560,0.49648,113724,3,5,2
2004,561,0.53785,82316,4,7,2
2004,562,0.53144,141687,3,6,2
2004,563,0.53824,107120,4,7,2
2004,564,0.52513,116202,3,6,2
2004,565,0.53473,108452,3,6,2
2004,566,0.53924,61875,4,7,2
2004,567,0.55231,87792,4,7,2
2004,568,0.53673,52233,4,7,2
2004,570,0.43702,101597,2,4,2
2004,572,0.42354,135522,2,4,2
2004,573,0.48663,101672,3,5,2
2004,574,0.51541,97868,3,6,2
2004,575,0.61362,95085,4,8,2
2004,576,0.58101,63305,4,7,2
2004,580,0.65372,140087,4,8,2
2004,581,0.65279,48660,4,8,2
2004,582,0.45667,108507,3,5,2
2004,583,0.38837,87397,2,3,2
2004,584,0.39673,95995,2,3,2
2004,585,0.6348,135378,4,8,2
2004,586,0.65476,126757,4,8,2
2004,587,0.62472,127138,4,8,2
2004,588,0.63004,55214,4,8,2
2004,590,0.71433,178952,5,9,3
2004,591,0.5843,111660,4,7,2
2004,592,0.46553,90780,3,5,2
2004,593,0.45285,183599,3,5,2
2004,594,0.55581,169823,4,7,2
2004,595,0.52154,180145,3,6,2
2004,596,0.51137,21430,3,6,2
2004,597,0.54824,38359,4,7,2
2004,598,0.54887,102716,4,7,2
2004,599,0.56123,76766,4,7,2
2004,603,0.32273,174566,1,2,1
2004,604,0.32173,234493,1,2,1
2004,605,0.32645,244621,1,2,1
2004,611,0.35217,158785,1,2,1
2004,612,0.20815,119630,1,1,1
2004,613,5e-5,90233,1,1,1
2004,614,0,101043,1,1,1
2004,630,0.73758,131051,5,9,3
2004,631,0.33349,155996,1,2,1
2004,632,0.32819,78159,1,2,1
2004,633,0.32658,82697,1,2,1
2004,634,0.44303,161957,2,4,2
2004,635,0.41218,188154,2,4,2
2004,636,0.40937,153764,2,3,2
2004,637,0.42378,167982,2,4,2
2004,638,0.43069,144494,2,4,2
2004,639,0.52643,55080,3,6,2
2004,642,0.29202,160826,1,1,1
2004,643,0.3195,182327,1,2,1
2004,644,0.33645,20723,1,2,1
2004,645,0.4006,136490,2,3,2
2004,646,0.33,143087,1,2,1
2004,647,0.52226,81513,3,6,2
2004,648,0.3163,106020,1,2,1
2004,651,0.41701,96163,2,4,2
2004,652,0.36252,209530,1,2,1
2004,653,0.28171,103038,1,1,1
2004,654,0.35202,165849,1,2,1
2004,655,0.4275,169260,2,4,2
2004,656,0.51062,52927,3,6,2
2004,657,0.04984,121556,1,1,1
2004,658,0.04035,82989,1,1,1
2004,659,0.32097,116533,1,2,1
2004,661,0.60887,179993,4,8,2
2004,662,0.59546,82991,4,8,2
2004,663,0.53798,120757,4,7,2
2004,664,0.50578,140459,3,6,2
2004,665,0.62406,141166,4,8,2
2004,666,0.50061,160896,3,6,2
2004,667,0.5452,156064,4,7,2
2004,668,0.5783,143591,4,7,2
2004,669,0.70632,121621,5,9,3
2004,670,0.65919,193825,4,8,2
2004,671,0.3604,123092,1,2,1
2004,672,0.49302,138368,3,5,2
2004,673,0.47238,130959,3,5,2
2004,674,0.43655,119218,2,4,2
2004,675,0.60639,135060,4,8,2
2004,676,0.6431,139847,4,8,2
2004,677,0.60796,55196,4,8,2
2004,678,0.60131,27164,4,8,2
2004,681,0.53209,98200,3,6,2
2004,682,0.52906,94681,3,6,2
2004,683,0.5316,121495,3,6,2
2004,685,0.3049,82575,1,2,1
2004,686,0.31762,62726,1,2,1
2004,687,0.28937,147299,1,1,1
2004,688,0.28614,13004,1,1,1
2004,691,0.21713,257047,1,1,1
2004,692,0.28364,120866,1,1,1
2004,694,0.32852,108419,1,2,1
2004,695,0.30167,34381,1,2,1
2004,701,0.22673,137973,1,1,1
2004,703,0.22706,139531,1,1,1
2004,704,0.22678,135058,1,1,1
2004,705,0.2267,185203,1,1,1
2004,706,0.22587,27817,1,1,1
2004,707,0.24622,133853,1,1,1
2004,708,0.24243,74371,1,1,1
2004,710,0.21109,173921,1,1,1
2004,711,0.21186,118123,1,1,1
2004,712,0.22412,154997,1,1,1
2004,713,0.30398,134012,1,2,1
2004,714,0.29989,25101,1,2,1
2004,715,0.32766,115286,1,2,1
2004,716,0.2585,205448,1,1,1
2004,717,0.26078,108150,1,1,1
2004,720,0.33337,92460,1,2,1
2004,721,0.35176,206761,1,2,1
2004,722,0.44916,138231,2,4,2
2004,723,0.53727,93073,4,7,2
2004,724,0.54082,127845,4,7,2
2004,725,0.42746,122751,2,4,2
2004,726,0.24206,116426,1,1,1
2004,727,0.37445,135539,2,3,2
2004,728,0.35735,60272,1,2,1
2004,730,0.40085,161524,2,3,2
2004,731,0.39726,32279,2,3,2
2004,732,0.24028,155779,1,1,1
2004,733,0.40102,62809,2,3,2
2004,734,0.39132,183406,2,3,2
2004,735,0.38971,138500,2,3,2
2004,736,0.30769,122575,1,2,1
2004,737,0.23457,180906,1,1,1
2004,740,0.50294,126957,3,6,2
2004,741,0.36219,104808,1,2,1
2004,742,0.36681,109310,2,3,2
2004,743,0.28985,198194,1,1,1
2004,744,0.47438,37281,3,5,2
2004,745,0.49187,170625,3,5,2
2004,746,0.43949,104699,2,4,2
2004,747,0.5391,63260,4,7,2
2004,748,0.44255,119525,2,4,2
2004,749,0.3358,75171,1,2,1
2004,750,0.33798,93031,1,2,1
2004,751,0.58838,139451,4,8,2
2004,752,0.29582,84094,1,1,1
2004,753,0.41129,121256,2,4,2
2004,754,0.29935,66847,1,1,1
2004,761,0.29866,209844,1,1,1
2004,762,0.30545,183240,1,2,1
2004,763,0.31934,116834,1,2,1
2004,764,0.34611,108073,1,2,1
2004,765,0.30346,127531,1,2,1
2004,766,0.32516,127660,1,2,1
2004,767,0.43517,129065,2,4,2
2004,768,0.47843,168864,3,5,2
2004,776,0.47154,99138,3,5,2
2004,777,0.45241,157623,2,4,2
2004,778,0.40023,124943,2,3,2
2004,779,0.46061,120010,3,5,2
2004,780,0.47939,126626,3,5,2
2004,781,0.48672,113476,3,5,2
2004,782,0.45418,120838,3,5,2
2004,783,0.45089,75227,2,4,2
2004,784,0.47502,98567,3,5,2
2004,785,0.55687,101774,4,7,2
2004,786,0.49497,94307,3,5,2
2004,787,0.44737,42573,2,4,2
2004,790,0.3878,1721,2,3,2
2004,791,0.38584,298699,2,3,2
2004,792,0.36715,172826,2,3,2
2004,793,0.41977,141554,2,4,2
2004,794,0.44528,45172,2,4,2
2004,795,0.52113,112070,3,6,2
2004,796,0.51002,111486,3,6,2
2004,797,0.58461,123702,4,8,2
2004,798,0.47114,76199,3,5,2
2004,803,0.14531,43190,1,1,1
2004,804,0.14531,6534,1,1,1
2004,805,0.14531,13370,1,1,1
2004,806,0.14531,101844,1,1,1
2004,807,0.14531,17548,1,1,1
2004,808,0.1453,93077,1,1,1
2004,809,0.14503,376911,1,1,1
2004,812,0.14529,238636,1,1,1
2004,813,0.14522,109888,1,1,1
2004,814,0.14495,65121,1,1,1
2004,815,0.14401,84531,1,1,1
2004,816,0.14531,69519,1,1,1
2004,817,0.1451,77475,1,1,1
2004,818,0.14421,107220,1,1,1
2004,819,0.14497,98333,1,1,1
2004,820,0.00843,113208,1,1,1
2004,821,0.09163,162041,1,1,1
2004,822,0.11492,173213,1,1,1
2004,823,0.19747,140638,1,1,1
2004,824,0.3628,109125,1,2,1
2004,825,0.2507,62011,1,1,1
2004,830,0.3565,182219,1,2,1
2004,831,0.34231,67903,1,2,1
2004,832,0.37527,76997,2,3,2
2004,833,0.39639,135704,2,3,2
2004,834,0.44575,88403,2,4,2
2004,835,0.36343,69680,2,3,2
2004,836,0.26717,111148,1,1,1
2004,837,0.25441,58931,1,1,1
2004,840,0.3782,213596,2,3,2
2004,841,0.3956,141531,2,3,2
2004,843,0.55665,101530,4,7,2
2004,844,0.42221,134400,2,4,2
2004,845,0.41459,135697,2,4,2
2004,850,0.31882,219486,1,2,1
2004,851,0.29999,76220,1,2,1
2004,852,0.3029,192266,1,2,1
2004,853,0.26226,151197,1,1,1
2004,854,0.27542,125107,1,1,1
2004,855,0.03233,152794,1,1,1
2004,856,0.05292,137958,1,1,1
2004,857,0.06012,127210,1,1,1
2004,861,0.533,299679,3,6,2
2004,863,0.35796,151121,1,2,1
2004,864,0.37324,152091,2,3,2
2004,865,0.38173,116118,2,3,2
2004,866,0.402,174130,2,3,2
2004,867,0.38553,64862,2,3,2
2004,868,0.34554,148484,1,2,1
2004,869,0.33154,121275,1,2,1
2004,874,0.44812,161453,2,4,2
2004,875,0.38143,82427,2,3,2
2004,876,0.44016,150809,2,4,2
2004,877,0.38296,155969,2,3,2
2004,880,0.25385,132829,1,1,1
2004,881,0.35386,84961,1,2,1
2004,882,0.40464,194447,2,3,2
2004,883,0.46776,109076,3,5,2
2004,884,0.35391,205210,1,2,1
2004,885,0.46307,35697,3,5,2
2004,886,0.37765,114420,2,3,2
2004,887,0.27119,10270,1,1,1
2004,890,0.33622,127307,1,2,1
2004,891,0.33745000000000003,136722,1,2,1
2004,892,0.39132,180478,2,3,2
2004,893,0.49547,91112,3,5,2
2004,894,0.50266,71973,3,6,2
2004,895,0.41013,169404,2,3,2
2004,896,0.34051,26244,1,2,1
2004,904,0.54968,520398,4,7,2
2004,905,0.31411,246494,1,2,1
2004,906,0.3571,26603,1,2,1
2004,907,0.54084,130488,4,7,2
2004,910,0.14299,206739,1,1,1
2004,911,0.39822,138242,2,3,2
2004,912,0.3515,131500,1,2,1
2004,913,0.30204,139342,1,2,1
2004,914,0.43338,85797,2,4,2
2004,915,0.53098,154450,3,6,2
2004,916,0.54787,52140,4,7,2
2004,917,0.52148,121033,3,6,2
2004,918,0.43005,10081,2,4,2
2004,922,0.52083,142559,3,6,2
