"gisd_score","kreis_id","kreis_name","year"
0.37415,"08425","Alb-Donau-Kreis",2000
0.33004,"08425","Alb-Donau-Kreis",2001
0.38103,"08425","Alb-Donau-Kreis",2002
0.39872,"08425","Alb-Donau-Kreis",2003
0.36207,"08425","Alb-Donau-Kreis",2004
0.33771,"08425","Alb-Donau-Kreis",2005
0.37568,"08425","Alb-Donau-Kreis",2006
0.4131,"08425","Alb-Donau-Kreis",2007
0.41826,"08425","Alb-Donau-Kreis",2008
0.42579,"08425","Alb-Donau-Kreis",2009
0.35947,"08425","Alb-Donau-Kreis",2010
0.36297,"08425","Alb-Donau-Kreis",2011
0.44885,"08425","Alb-Donau-Kreis",2012
0.4763,"08425","Alb-Donau-Kreis",2013
0.43494,"08425","Alb-Donau-Kreis",2014
0.43656,"08425","Alb-Donau-Kreis",2015
0.46205,"08425","Alb-Donau-Kreis",2016
0.4084,"08425","Alb-Donau-Kreis",2017
0.44735,"08425","Alb-Donau-Kreis",2018
0.44007,"08425","Alb-Donau-Kreis",2019
0.28643,"08426","Biberach",1998
0.26856,"08426","Biberach",1999
0.44782,"08426","Biberach",2000
0.39246,"08426","Biberach",2001
0.43452,"08426","Biberach",2002
0.4059,"08426","Biberach",2003
0.38378,"08426","Biberach",2004
0.36921,"08426","Biberach",2005
0.37475,"08426","Biberach",2006
0.40388,"08426","Biberach",2007
0.31982,"08426","Biberach",2008
0.36091,"08426","Biberach",2009
0.34127,"08426","Biberach",2010
0.34513,"08426","Biberach",2011
0.35829,"08426","Biberach",2012
0.39985,"08426","Biberach",2013
0.35482,"08426","Biberach",2014
0.37328,"08426","Biberach",2015
0.37563,"08426","Biberach",2016
0.33353,"08426","Biberach",2017
0.4036,"08426","Biberach",2018
0.40108,"08426","Biberach",2019
0.13021,"08435","Bodenseekreis",1998
0.09813,"08435","Bodenseekreis",1999
0.29807,"08435","Bodenseekreis",2000
0.23037,"08435","Bodenseekreis",2001
0.21742,"08435","Bodenseekreis",2002
0.20915,"08435","Bodenseekreis",2003
0.17082,"08435","Bodenseekreis",2004
0.17747,"08435","Bodenseekreis",2005
0.18165,"08435","Bodenseekreis",2006
0.21209,"08435","Bodenseekreis",2007
0.17333,"08435","Bodenseekreis",2008
0.18063,"08435","Bodenseekreis",2009
0.14651,"08435","Bodenseekreis",2010
0.13123,"08435","Bodenseekreis",2011
0.21483,"08435","Bodenseekreis",2012
0.22299,"08435","Bodenseekreis",2013
0.14501,"08435","Bodenseekreis",2014
0.19562,"08435","Bodenseekreis",2015
0.20551,"08435","Bodenseekreis",2016
0.19682,"08435","Bodenseekreis",2017
0.23129,"08435","Bodenseekreis",2018
0.21156,"08435","Bodenseekreis",2019
0.42473,"08436","Ravensburg",1998
0.44291,"08436","Ravensburg",1999
0.53454,"08436","Ravensburg",2000
0.5034,"08436","Ravensburg",2001
0.55528,"08436","Ravensburg",2002
0.54458,"08436","Ravensburg",2003
0.54019,"08436","Ravensburg",2004
0.47686,"08436","Ravensburg",2005
0.50003,"08436","Ravensburg",2006
0.52239,"08436","Ravensburg",2007
0.49751,"08436","Ravensburg",2008
0.51905,"08436","Ravensburg",2009
0.46351,"08436","Ravensburg",2010
0.46822,"08436","Ravensburg",2011
0.53277,"08436","Ravensburg",2012
0.53988,"08436","Ravensburg",2013
0.50295,"08436","Ravensburg",2014
0.57105,"08436","Ravensburg",2015
0.47121,"08436","Ravensburg",2016
0.45932,"08436","Ravensburg",2017
0.48745,"08436","Ravensburg",2018
0.47304,"08436","Ravensburg",2019
0.81242,"08437","Sigmaringen",1998
0.82507,"08437","Sigmaringen",1999
0.91974,"08437","Sigmaringen",2000
0.9077,"08437","Sigmaringen",2001
1,"08437","Sigmaringen",2002
0.93642,"08437","Sigmaringen",2003
1,"08437","Sigmaringen",2004
0.96605,"08437","Sigmaringen",2005
0.92376,"08437","Sigmaringen",2006
0.89282,"08437","Sigmaringen",2007
0.83684,"08437","Sigmaringen",2008
0.85835,"08437","Sigmaringen",2009
0.81765,"08437","Sigmaringen",2010
0.80701,"08437","Sigmaringen",2011
0.80378,"08437","Sigmaringen",2012
0.80143,"08437","Sigmaringen",2013
0.7881,"08437","Sigmaringen",2014
0.79704,"08437","Sigmaringen",2015
0.75291,"08437","Sigmaringen",2016
0.71881,"08437","Sigmaringen",2017
0.73253,"08437","Sigmaringen",2018
0.69987,"08437","Sigmaringen",2019
