"gisd_score","kreis_id","kreis_name","year"
0.66858,"16054","Suhl, Stadt",2010
0.6229,"16054","Suhl, Stadt",2011
0.55373,"16054","Suhl, Stadt",2012
0.56406,"16054","Suhl, Stadt",2013
0.69606,"16054","Suhl, Stadt",2014
0.60851,"16054","Suhl, Stadt",2015
0.68678,"16054","Suhl, Stadt",2016
0.66884,"16054","Suhl, Stadt",2017
0.66732,"16054","Suhl, Stadt",2018
0.79559,"16054","Suhl, Stadt",2019
0.6117,"16055","Weimar, Stadt",1998
0.61103,"16055","Weimar, Stadt",1999
0.594,"16055","Weimar, Stadt",2000
0.54815,"16055","Weimar, Stadt",2001
0.4395,"16055","Weimar, Stadt",2002
0.54357,"16055","Weimar, Stadt",2003
0.54239,"16055","Weimar, Stadt",2004
0.54695,"16055","Weimar, Stadt",2005
0.67828,"16055","Weimar, Stadt",2006
0.62602,"16055","Weimar, Stadt",2007
0.62733,"16055","Weimar, Stadt",2008
0.58155,"16055","Weimar, Stadt",2009
0.63767,"16055","Weimar, Stadt",2010
0.62832,"16055","Weimar, Stadt",2011
0.50969,"16055","Weimar, Stadt",2012
0.48764,"16055","Weimar, Stadt",2013
0.44589,"16055","Weimar, Stadt",2014
0.54068,"16055","Weimar, Stadt",2015
0.48191,"16055","Weimar, Stadt",2016
0.56717,"16055","Weimar, Stadt",2017
0.57798,"16055","Weimar, Stadt",2018
0.5576,"16055","Weimar, Stadt",2019
0.72955,"16056","Eisenach, Stadt",1998
0.80096,"16056","Eisenach, Stadt",1999
0.6883,"16056","Eisenach, Stadt",2000
0.67034,"16056","Eisenach, Stadt",2001
0.64433,"16056","Eisenach, Stadt",2002
0.58744,"16056","Eisenach, Stadt",2003
0.60071,"16056","Eisenach, Stadt",2004
0.68187,"16056","Eisenach, Stadt",2005
0.63986,"16056","Eisenach, Stadt",2006
0.67619,"16056","Eisenach, Stadt",2007
0.73364,"16056","Eisenach, Stadt",2008
0.81241,"16056","Eisenach, Stadt",2009
0.83429,"16056","Eisenach, Stadt",2010
0.75999,"16056","Eisenach, Stadt",2011
0.80816,"16056","Eisenach, Stadt",2012
0.78398,"16056","Eisenach, Stadt",2013
0.84464,"16056","Eisenach, Stadt",2014
0.8032,"16056","Eisenach, Stadt",2015
0.7788,"16056","Eisenach, Stadt",2016
1,"16056","Eisenach, Stadt",2017
0.98195,"16056","Eisenach, Stadt",2018
0.9161,"16056","Eisenach, Stadt",2019
0.62967,"16061","Eichsfeld",1998
0.58928,"16061","Eichsfeld",1999
0.60321,"16061","Eichsfeld",2000
0.62886,"16061","Eichsfeld",2001
0.6944,"16061","Eichsfeld",2002
0.66139,"16061","Eichsfeld",2003
0.63915,"16061","Eichsfeld",2004
0.67347,"16061","Eichsfeld",2005
0.67605,"16061","Eichsfeld",2006
0.67636,"16061","Eichsfeld",2007
0.64612,"16061","Eichsfeld",2008
0.76363,"16061","Eichsfeld",2009
0.72007,"16061","Eichsfeld",2010
0.67097,"16061","Eichsfeld",2011
0.64915,"16061","Eichsfeld",2012
0.60466,"16061","Eichsfeld",2013
0.63731,"16061","Eichsfeld",2014
0.65864,"16061","Eichsfeld",2015
0.61587,"16061","Eichsfeld",2016
0.65521,"16061","Eichsfeld",2017
0.61234,"16061","Eichsfeld",2018
0.67277,"16061","Eichsfeld",2019
0.95221,"16062","Nordhausen",1998
0.9213,"16062","Nordhausen",1999
0.8204,"16062","Nordhausen",2000
0.8568,"16062","Nordhausen",2001
0.84821,"16062","Nordhausen",2002
0.80283,"16062","Nordhausen",2003
0.82168,"16062","Nordhausen",2004
0.82462,"16062","Nordhausen",2005
0.88297,"16062","Nordhausen",2006
0.91984,"16062","Nordhausen",2007
0.9121,"16062","Nordhausen",2008
0.94482,"16062","Nordhausen",2009
0.98664,"16062","Nordhausen",2010
0.92858,"16062","Nordhausen",2011
0.90267,"16062","Nordhausen",2012
0.88319,"16062","Nordhausen",2013
0.85387,"16062","Nordhausen",2014
0.85471,"16062","Nordhausen",2015
0.86147,"16062","Nordhausen",2016
0.87441,"16062","Nordhausen",2017
0.94502,"16062","Nordhausen",2018
0.97891,"16062","Nordhausen",2019
0.49651,"16063","Wartburgkreis",1998
0.49813,"16063","Wartburgkreis",1999
0.5382,"16063","Wartburgkreis",2000
0.51641,"16063","Wartburgkreis",2001
0.54044,"16063","Wartburgkreis",2002
0.51082,"16063","Wartburgkreis",2003
0.50226,"16063","Wartburgkreis",2004
0.5255,"16063","Wartburgkreis",2005
0.53652,"16063","Wartburgkreis",2006
0.51816,"16063","Wartburgkreis",2007
0.53456,"16063","Wartburgkreis",2008
0.55018,"16063","Wartburgkreis",2009
0.51102,"16063","Wartburgkreis",2010
0.46098,"16063","Wartburgkreis",2011
0.49477,"16063","Wartburgkreis",2012
0.42029,"16063","Wartburgkreis",2013
0.54916,"16063","Wartburgkreis",2014
0.53593,"16063","Wartburgkreis",2015
0.49382,"16063","Wartburgkreis",2016
0.52704,"16063","Wartburgkreis",2017
0.51796,"16063","Wartburgkreis",2018
0.62638,"16063","Wartburgkreis",2019
0.77788,"16064","Unstrut-Hainich-Kreis",1998
0.78505,"16064","Unstrut-Hainich-Kreis",1999
0.74476,"16064","Unstrut-Hainich-Kreis",2000
0.74916,"16064","Unstrut-Hainich-Kreis",2001
0.80313,"16064","Unstrut-Hainich-Kreis",2002
0.76733,"16064","Unstrut-Hainich-Kreis",2003
0.79343,"16064","Unstrut-Hainich-Kreis",2004
0.78376,"16064","Unstrut-Hainich-Kreis",2005
0.82371,"16064","Unstrut-Hainich-Kreis",2006
0.93456,"16064","Unstrut-Hainich-Kreis",2007
0.92322,"16064","Unstrut-Hainich-Kreis",2008
0.97592,"16064","Unstrut-Hainich-Kreis",2009
1,"16064","Unstrut-Hainich-Kreis",2010
1,"16064","Unstrut-Hainich-Kreis",2011
0.92495,"16064","Unstrut-Hainich-Kreis",2012
0.89282,"16064","Unstrut-Hainich-Kreis",2013
0.99484,"16064","Unstrut-Hainich-Kreis",2014
0.96641,"16064","Unstrut-Hainich-Kreis",2015
0.91024,"16064","Unstrut-Hainich-Kreis",2016
0.93355,"16064","Unstrut-Hainich-Kreis",2017
0.97345,"16064","Unstrut-Hainich-Kreis",2018
0.97311,"16064","Unstrut-Hainich-Kreis",2019
1,"16065","Kyffhäuserkreis",1998
1,"16065","Kyffhäuserkreis",1999
1,"16065","Kyffhäuserkreis",2000
1,"16065","Kyffhäuserkreis",2001
1,"16065","Kyffhäuserkreis",2002
1,"16065","Kyffhäuserkreis",2003
1,"16065","Kyffhäuserkreis",2004
1,"16065","Kyffhäuserkreis",2005
1,"16065","Kyffhäuserkreis",2006
1,"16065","Kyffhäuserkreis",2007
1,"16065","Kyffhäuserkreis",2008
0.97769,"16065","Kyffhäuserkreis",2009
0.99255,"16065","Kyffhäuserkreis",2010
0.88765,"16065","Kyffhäuserkreis",2011
1,"16065","Kyffhäuserkreis",2012
1,"16065","Kyffhäuserkreis",2013
1,"16065","Kyffhäuserkreis",2014
1,"16065","Kyffhäuserkreis",2015
1,"16065","Kyffhäuserkreis",2016
0.94883,"16065","Kyffhäuserkreis",2017
1,"16065","Kyffhäuserkreis",2018
0.98001,"16065","Kyffhäuserkreis",2019
0.70225,"16066","Schmalkalden-Meiningen",1998
0.69082,"16066","Schmalkalden-Meiningen",1999
0.6927,"16066","Schmalkalden-Meiningen",2000
0.70458,"16066","Schmalkalden-Meiningen",2001
0.6714,"16066","Schmalkalden-Meiningen",2002
0.65627,"16066","Schmalkalden-Meiningen",2003
0.64536,"16066","Schmalkalden-Meiningen",2004
0.67815,"16066","Schmalkalden-Meiningen",2005
0.6816,"16066","Schmalkalden-Meiningen",2006
0.653,"16066","Schmalkalden-Meiningen",2007
0.72847,"16066","Schmalkalden-Meiningen",2008
0.80075,"16066","Schmalkalden-Meiningen",2009
0.73672,"16066","Schmalkalden-Meiningen",2010
0.67035,"16066","Schmalkalden-Meiningen",2011
0.71033,"16066","Schmalkalden-Meiningen",2012
0.67712,"16066","Schmalkalden-Meiningen",2013
0.7034,"16066","Schmalkalden-Meiningen",2014
0.70187,"16066","Schmalkalden-Meiningen",2015
0.67686,"16066","Schmalkalden-Meiningen",2016
0.71612,"16066","Schmalkalden-Meiningen",2017
0.7246,"16066","Schmalkalden-Meiningen",2018
0.72928,"16066","Schmalkalden-Meiningen",2019
0.70328,"16067","Gotha",1998
0.71924,"16067","Gotha",1999
0.67647,"16067","Gotha",2000
0.66874,"16067","Gotha",2001
0.68622,"16067","Gotha",2002
0.64324,"16067","Gotha",2003
0.66253,"16067","Gotha",2004
0.64702,"16067","Gotha",2005
0.67861,"16067","Gotha",2006
0.60687,"16067","Gotha",2007
0.63296,"16067","Gotha",2008
0.7243,"16067","Gotha",2009
0.68227,"16067","Gotha",2010
0.66817,"16067","Gotha",2011
0.69506,"16067","Gotha",2012
0.63328,"16067","Gotha",2013
0.66354,"16067","Gotha",2014
0.6925,"16067","Gotha",2015
0.68646,"16067","Gotha",2016
0.74692,"16067","Gotha",2017
0.77936,"16067","Gotha",2018
0.82457,"16067","Gotha",2019
0.85983,"16068","Sömmerda",1998
0.81316,"16068","Sömmerda",1999
0.78048,"16068","Sömmerda",2000
0.74579,"16068","Sömmerda",2001
0.78428,"16068","Sömmerda",2002
0.73514,"16068","Sömmerda",2003
0.83758,"16068","Sömmerda",2004
0.79258,"16068","Sömmerda",2005
0.79534,"16068","Sömmerda",2006
0.82603,"16068","Sömmerda",2007
0.83574,"16068","Sömmerda",2008
0.88832,"16068","Sömmerda",2009
0.89723,"16068","Sömmerda",2010
0.83843,"16068","Sömmerda",2011
0.91762,"16068","Sömmerda",2012
0.81205,"16068","Sömmerda",2013
0.93567,"16068","Sömmerda",2014
0.89692,"16068","Sömmerda",2015
0.84607,"16068","Sömmerda",2016
0.86909,"16068","Sömmerda",2017
0.86489,"16068","Sömmerda",2018
0.86978,"16068","Sömmerda",2019
0.60532,"16069","Hildburghausen",1998
0.61705,"16069","Hildburghausen",1999
0.63064,"16069","Hildburghausen",2000
0.60603,"16069","Hildburghausen",2001
0.62749,"16069","Hildburghausen",2002
0.61536,"16069","Hildburghausen",2003
0.64176,"16069","Hildburghausen",2004
0.62679,"16069","Hildburghausen",2005
0.66226,"16069","Hildburghausen",2006
0.65411,"16069","Hildburghausen",2007
0.64246,"16069","Hildburghausen",2008
0.64127,"16069","Hildburghausen",2009
0.64767,"16069","Hildburghausen",2010
0.62579,"16069","Hildburghausen",2011
0.57228,"16069","Hildburghausen",2012
0.53671,"16069","Hildburghausen",2013
0.5546,"16069","Hildburghausen",2014
0.60389,"16069","Hildburghausen",2015
0.56308,"16069","Hildburghausen",2016
0.67074,"16069","Hildburghausen",2017
0.72665,"16069","Hildburghausen",2018
0.68836,"16069","Hildburghausen",2019
0.67942,"16070","Ilm-Kreis",1998
0.65217,"16070","Ilm-Kreis",1999
0.64988,"16070","Ilm-Kreis",2000
0.68375,"16070","Ilm-Kreis",2001
0.66508,"16070","Ilm-Kreis",2002
0.68695,"16070","Ilm-Kreis",2003
0.69461,"16070","Ilm-Kreis",2004
0.70231,"16070","Ilm-Kreis",2005
0.68593,"16070","Ilm-Kreis",2006
0.7452,"16070","Ilm-Kreis",2007
0.67108,"16070","Ilm-Kreis",2008
0.72244,"16070","Ilm-Kreis",2009
0.70527,"16070","Ilm-Kreis",2010
0.74429,"16070","Ilm-Kreis",2011
0.67258,"16070","Ilm-Kreis",2012
0.59609,"16070","Ilm-Kreis",2013
0.64897,"16070","Ilm-Kreis",2014
0.6382,"16070","Ilm-Kreis",2015
0.62083,"16070","Ilm-Kreis",2016
0.69696,"16070","Ilm-Kreis",2017
0.7142,"16070","Ilm-Kreis",2018
0.71881,"16070","Ilm-Kreis",2019
0.79465,"16071","Weimarer Land",1998
0.70111,"16071","Weimarer Land",1999
0.69804,"16071","Weimarer Land",2000
0.74707,"16071","Weimarer Land",2001
0.68715,"16071","Weimarer Land",2002
0.63099,"16071","Weimarer Land",2003
0.66592,"16071","Weimarer Land",2004
0.64524,"16071","Weimarer Land",2005
0.68906,"16071","Weimarer Land",2006
0.68307,"16071","Weimarer Land",2007
0.64955,"16071","Weimarer Land",2008
0.60286,"16071","Weimarer Land",2009
0.70309,"16071","Weimarer Land",2010
0.65409,"16071","Weimarer Land",2011
0.62252,"16071","Weimarer Land",2012
0.5686,"16071","Weimarer Land",2013
0.66246,"16071","Weimarer Land",2014
0.59449,"16071","Weimarer Land",2015
0.61054,"16071","Weimarer Land",2016
0.6689,"16071","Weimarer Land",2017
0.70555,"16071","Weimarer Land",2018
0.67019,"16071","Weimarer Land",2019
0.70579,"16072","Sonneberg",1998
0.7019,"16072","Sonneberg",1999
0.67569,"16072","Sonneberg",2000
0.63496,"16072","Sonneberg",2001
0.66206,"16072","Sonneberg",2002
0.70897,"16072","Sonneberg",2003
0.72718,"16072","Sonneberg",2004
0.69471,"16072","Sonneberg",2005
0.7377,"16072","Sonneberg",2006
0.69495,"16072","Sonneberg",2007
0.71952,"16072","Sonneberg",2008
0.78595,"16072","Sonneberg",2009
0.72288,"16072","Sonneberg",2010
0.70699,"16072","Sonneberg",2011
0.60324,"16072","Sonneberg",2012
0.68724,"16072","Sonneberg",2013
0.64417,"16072","Sonneberg",2014
0.71539,"16072","Sonneberg",2015
0.76413,"16072","Sonneberg",2016
0.89436,"16072","Sonneberg",2017
0.87134,"16072","Sonneberg",2018
0.88612,"16072","Sonneberg",2019
0.63089,"16073","Saalfeld-Rudolstadt",1998
0.66348,"16073","Saalfeld-Rudolstadt",1999
0.67269,"16073","Saalfeld-Rudolstadt",2000
0.61471,"16073","Saalfeld-Rudolstadt",2001
0.63446,"16073","Saalfeld-Rudolstadt",2002
0.62962,"16073","Saalfeld-Rudolstadt",2003
0.58469,"16073","Saalfeld-Rudolstadt",2004
0.64797,"16073","Saalfeld-Rudolstadt",2005
0.65686,"16073","Saalfeld-Rudolstadt",2006
0.6843,"16073","Saalfeld-Rudolstadt",2007
0.74527,"16073","Saalfeld-Rudolstadt",2008
0.73217,"16073","Saalfeld-Rudolstadt",2009
0.70745,"16073","Saalfeld-Rudolstadt",2010
0.6161,"16073","Saalfeld-Rudolstadt",2011
0.70247,"16073","Saalfeld-Rudolstadt",2012
0.66379,"16073","Saalfeld-Rudolstadt",2013
0.7635,"16073","Saalfeld-Rudolstadt",2014
0.7329,"16073","Saalfeld-Rudolstadt",2015
0.67641,"16073","Saalfeld-Rudolstadt",2016
0.70436,"16073","Saalfeld-Rudolstadt",2017
0.72204,"16073","Saalfeld-Rudolstadt",2018
0.72736,"16073","Saalfeld-Rudolstadt",2019
0.57518,"16074","Saale-Holzland-Kreis",1998
0.57577,"16074","Saale-Holzland-Kreis",1999
0.56646,"16074","Saale-Holzland-Kreis",2000
0.59178,"16074","Saale-Holzland-Kreis",2001
0.63334,"16074","Saale-Holzland-Kreis",2002
0.55822,"16074","Saale-Holzland-Kreis",2003
0.55108,"16074","Saale-Holzland-Kreis",2004
0.54995,"16074","Saale-Holzland-Kreis",2005
0.55251,"16074","Saale-Holzland-Kreis",2006
0.5123,"16074","Saale-Holzland-Kreis",2007
0.60263,"16074","Saale-Holzland-Kreis",2008
0.58491,"16074","Saale-Holzland-Kreis",2009
0.55398,"16074","Saale-Holzland-Kreis",2010
0.71111,"16074","Saale-Holzland-Kreis",2011
0.5812,"16074","Saale-Holzland-Kreis",2012
0.49711,"16074","Saale-Holzland-Kreis",2013
0.55294,"16074","Saale-Holzland-Kreis",2014
0.57553,"16074","Saale-Holzland-Kreis",2015
0.48003,"16074","Saale-Holzland-Kreis",2016
0.60145,"16074","Saale-Holzland-Kreis",2017
0.51488,"16074","Saale-Holzland-Kreis",2018
0.54733,"16074","Saale-Holzland-Kreis",2019
0.7046,"16075","Saale-Orla-Kreis",1998
0.68409,"16075","Saale-Orla-Kreis",1999
0.63535,"16075","Saale-Orla-Kreis",2000
0.67876,"16075","Saale-Orla-Kreis",2001
0.71229,"16075","Saale-Orla-Kreis",2002
0.64829,"16075","Saale-Orla-Kreis",2003
0.62381,"16075","Saale-Orla-Kreis",2004
0.66623,"16075","Saale-Orla-Kreis",2005
0.64895,"16075","Saale-Orla-Kreis",2006
0.68228,"16075","Saale-Orla-Kreis",2007
0.69241,"16075","Saale-Orla-Kreis",2008
0.77553,"16075","Saale-Orla-Kreis",2009
0.74827,"16075","Saale-Orla-Kreis",2010
0.68915,"16075","Saale-Orla-Kreis",2011
0.65648,"16075","Saale-Orla-Kreis",2012
0.63573,"16075","Saale-Orla-Kreis",2013
0.66271,"16075","Saale-Orla-Kreis",2014
0.70563,"16075","Saale-Orla-Kreis",2015
0.75387,"16075","Saale-Orla-Kreis",2016
0.75671,"16075","Saale-Orla-Kreis",2017
0.72983,"16075","Saale-Orla-Kreis",2018
0.729,"16075","Saale-Orla-Kreis",2019
0.67065,"16076","Greiz",1998
0.63085,"16076","Greiz",1999
0.60277,"16076","Greiz",2000
0.68325,"16076","Greiz",2001
0.62489,"16076","Greiz",2002
0.7142,"16076","Greiz",2003
0.64674,"16076","Greiz",2004
0.69255,"16076","Greiz",2005
0.64693,"16076","Greiz",2006
0.65157,"16076","Greiz",2007
0.73048,"16076","Greiz",2008
0.70182,"16076","Greiz",2009
0.67102,"16076","Greiz",2010
0.62354,"16076","Greiz",2011
0.72228,"16076","Greiz",2012
0.60998,"16076","Greiz",2013
0.70274,"16076","Greiz",2014
0.67872,"16076","Greiz",2015
0.70644,"16076","Greiz",2016
0.64859,"16076","Greiz",2017
0.71649,"16076","Greiz",2018
0.73181,"16076","Greiz",2019
0.78553,"16077","Altenburger Land",1998
0.85977,"16077","Altenburger Land",1999
0.77232,"16077","Altenburger Land",2000
0.78556,"16077","Altenburger Land",2001
0.80714,"16077","Altenburger Land",2002
0.76428,"16077","Altenburger Land",2003
0.76337,"16077","Altenburger Land",2004
0.79659,"16077","Altenburger Land",2005
0.78618,"16077","Altenburger Land",2006
0.83808,"16077","Altenburger Land",2007
0.89598,"16077","Altenburger Land",2008
0.93422,"16077","Altenburger Land",2009
0.92264,"16077","Altenburger Land",2010
0.89411,"16077","Altenburger Land",2011
0.84357,"16077","Altenburger Land",2012
0.7914,"16077","Altenburger Land",2013
0.89118,"16077","Altenburger Land",2014
0.85406,"16077","Altenburger Land",2015
0.7827,"16077","Altenburger Land",2016
0.8297,"16077","Altenburger Land",2017
0.81707,"16077","Altenburger Land",2018
0.85535,"16077","Altenburger Land",2019
