"gisd_score","gvb_id","gvb_name","year"
0.09789,"08111000","Stuttgart, Landeshauptstadt",1998
0.05193,"08111000","Stuttgart, Landeshauptstadt",1999
0.11253,"08111000","Stuttgart, Landeshauptstadt",2000
0.12818,"08111000","Stuttgart, Landeshauptstadt",2001
0.15879,"08111000","Stuttgart, Landeshauptstadt",2002
0.13345,"08111000","Stuttgart, Landeshauptstadt",2003
0.07642,"08111000","Stuttgart, Landeshauptstadt",2004
0.08541,"08111000","Stuttgart, Landeshauptstadt",2005
0.12921,"08111000","Stuttgart, Landeshauptstadt",2006
0.09443,"08111000","Stuttgart, Landeshauptstadt",2007
0.08776,"08111000","Stuttgart, Landeshauptstadt",2008
0.08835,"08111000","Stuttgart, Landeshauptstadt",2009
0.09143,"08111000","Stuttgart, Landeshauptstadt",2010
0.08968,"08111000","Stuttgart, Landeshauptstadt",2011
0.12119,"08111000","Stuttgart, Landeshauptstadt",2012
0.14056,"08111000","Stuttgart, Landeshauptstadt",2013
0.09583,"08111000","Stuttgart, Landeshauptstadt",2014
0.10202,"08111000","Stuttgart, Landeshauptstadt",2015
0.10377,"08111000","Stuttgart, Landeshauptstadt",2016
0,"08111000","Stuttgart, Landeshauptstadt",2017
0.06841,"08111000","Stuttgart, Landeshauptstadt",2018
0.03029,"08111000","Stuttgart, Landeshauptstadt",2019
0,"08115003","Böblingen, Stadt",1998
0.00786,"08115003","Böblingen, Stadt",1999
0.01962,"08115003","Böblingen, Stadt",2000
0.03706,"08115003","Böblingen, Stadt",2001
0.07116,"08115003","Böblingen, Stadt",2002
0.09163,"08115003","Böblingen, Stadt",2003
0.03513,"08115003","Böblingen, Stadt",2004
0.04526,"08115003","Böblingen, Stadt",2005
0.05979,"08115003","Böblingen, Stadt",2006
0.05183,"08115003","Böblingen, Stadt",2007
0.03807,"08115003","Böblingen, Stadt",2008
0.05659,"08115003","Böblingen, Stadt",2009
0.05046,"08115003","Böblingen, Stadt",2010
0.0323,"08115003","Böblingen, Stadt",2011
0.11014,"08115003","Böblingen, Stadt",2012
0.11325,"08115003","Böblingen, Stadt",2013
0.08473,"08115003","Böblingen, Stadt",2014
0.08618,"08115003","Böblingen, Stadt",2015
0.10472,"08115003","Böblingen, Stadt",2016
0.07696,"08115003","Böblingen, Stadt",2017
0.10623,"08115003","Böblingen, Stadt",2018
0.07131,"08115003","Böblingen, Stadt",2019
0.00193,"08115028","Leonberg, Stadt",1998
0.01098,"08115028","Leonberg, Stadt",1999
0.01596,"08115028","Leonberg, Stadt",2000
0.05434,"08115028","Leonberg, Stadt",2001
0.10352,"08115028","Leonberg, Stadt",2002
0.11137,"08115028","Leonberg, Stadt",2003
0.05138,"08115028","Leonberg, Stadt",2004
0.05084,"08115028","Leonberg, Stadt",2005
0.05097,"08115028","Leonberg, Stadt",2006
0.04564,"08115028","Leonberg, Stadt",2007
0.03417,"08115028","Leonberg, Stadt",2008
0.03927,"08115028","Leonberg, Stadt",2009
0.04485,"08115028","Leonberg, Stadt",2010
0.04336,"08115028","Leonberg, Stadt",2011
0.1171,"08115028","Leonberg, Stadt",2012
0.12559,"08115028","Leonberg, Stadt",2013
0.09715,"08115028","Leonberg, Stadt",2014
0.10883,"08115028","Leonberg, Stadt",2015
0.11866,"08115028","Leonberg, Stadt",2016
0.09585,"08115028","Leonberg, Stadt",2017
0.12517,"08115028","Leonberg, Stadt",2018
0.09084,"08115028","Leonberg, Stadt",2019
0.02192,"08115029","Magstadt",1998
0.03207,"08115029","Magstadt",1999
0.03251,"08115029","Magstadt",2000
0,"08115029","Magstadt",2001
0.03888,"08115029","Magstadt",2002
0.06671,"08115029","Magstadt",2003
0,"08115029","Magstadt",2004
0.0116,"08115029","Magstadt",2005
0.06288,"08115029","Magstadt",2006
0.0417,"08115029","Magstadt",2007
0.03152,"08115029","Magstadt",2008
0.04526,"08115029","Magstadt",2009
0.05551,"08115029","Magstadt",2010
0.05634,"08115029","Magstadt",2011
0.12115,"08115029","Magstadt",2012
0.12122,"08115029","Magstadt",2013
0.1027,"08115029","Magstadt",2014
0.10614,"08115029","Magstadt",2015
0.11645,"08115029","Magstadt",2016
0.10427,"08115029","Magstadt",2017
0.13244,"08115029","Magstadt",2018
0.10018,"08115029","Magstadt",2019
0.01835,"08115041","Renningen, Stadt",1998
0.0287,"08115041","Renningen, Stadt",1999
0.03406,"08115041","Renningen, Stadt",2000
0.05852,"08115041","Renningen, Stadt",2001
0.0888,"08115041","Renningen, Stadt",2002
0.09731,"08115041","Renningen, Stadt",2003
0.03641,"08115041","Renningen, Stadt",2004
0.03859,"08115041","Renningen, Stadt",2005
0.03201,"08115041","Renningen, Stadt",2006
0.03745,"08115041","Renningen, Stadt",2007
0.01687,"08115041","Renningen, Stadt",2008
0.01954,"08115041","Renningen, Stadt",2009
0.03563,"08115041","Renningen, Stadt",2010
0.01661,"08115041","Renningen, Stadt",2011
0.09624,"08115041","Renningen, Stadt",2012
0.09506,"08115041","Renningen, Stadt",2013
0.07174,"08115041","Renningen, Stadt",2014
0.07196,"08115041","Renningen, Stadt",2015
0.10177,"08115041","Renningen, Stadt",2016
0.08593,"08115041","Renningen, Stadt",2017
0.10954,"08115041","Renningen, Stadt",2018
0.07647,"08115041","Renningen, Stadt",2019
0.01885,"08115042","Rutesheim, Stadt",1998
0.02946,"08115042","Rutesheim, Stadt",1999
0.03515,"08115042","Rutesheim, Stadt",2000
0.05126,"08115042","Rutesheim, Stadt",2001
0.08574,"08115042","Rutesheim, Stadt",2002
0.09605,"08115042","Rutesheim, Stadt",2003
0.03012,"08115042","Rutesheim, Stadt",2004
0.01807,"08115042","Rutesheim, Stadt",2005
0.01959,"08115042","Rutesheim, Stadt",2006
0.03232,"08115042","Rutesheim, Stadt",2007
0.02427,"08115042","Rutesheim, Stadt",2008
0.03076,"08115042","Rutesheim, Stadt",2009
0.04001,"08115042","Rutesheim, Stadt",2010
0.00407,"08115042","Rutesheim, Stadt",2011
0.0962,"08115042","Rutesheim, Stadt",2012
0.10324,"08115042","Rutesheim, Stadt",2013
0.06207,"08115042","Rutesheim, Stadt",2014
0.05347,"08115042","Rutesheim, Stadt",2015
0.07499,"08115042","Rutesheim, Stadt",2016
0.05967,"08115042","Rutesheim, Stadt",2017
0.07968,"08115042","Rutesheim, Stadt",2018
0.04822,"08115042","Rutesheim, Stadt",2019
0.00357,"08115044","Schönaich",1998
0.01304,"08115044","Schönaich",1999
0.02404,"08115044","Schönaich",2000
0.03847,"08115044","Schönaich",2001
0.07377,"08115044","Schönaich",2002
0.09071,"08115044","Schönaich",2003
0.01571,"08115044","Schönaich",2004
0.00394,"08115044","Schönaich",2005
0.01133,"08115044","Schönaich",2006
0.01646,"08115044","Schönaich",2007
0.00098,"08115044","Schönaich",2008
0.01496,"08115044","Schönaich",2009
0.02563,"08115044","Schönaich",2010
0.04294,"08115044","Schönaich",2011
0.11091,"08115044","Schönaich",2012
0.12134,"08115044","Schönaich",2013
0.08745,"08115044","Schönaich",2014
0.08697,"08115044","Schönaich",2015
0.11915,"08115044","Schönaich",2016
0.09837,"08115044","Schönaich",2017
0.1261,"08115044","Schönaich",2018
0.09178,"08115044","Schönaich",2019
0.00542,"08115045","Sindelfingen, Stadt",1998
0.01425,"08115045","Sindelfingen, Stadt",1999
0.03129,"08115045","Sindelfingen, Stadt",2000
0.03764,"08115045","Sindelfingen, Stadt",2001
0.07335,"08115045","Sindelfingen, Stadt",2002
0.095,"08115045","Sindelfingen, Stadt",2003
0.04299,"08115045","Sindelfingen, Stadt",2004
0.05242,"08115045","Sindelfingen, Stadt",2005
0.0943,"08115045","Sindelfingen, Stadt",2006
0.08768,"08115045","Sindelfingen, Stadt",2007
0.07517,"08115045","Sindelfingen, Stadt",2008
0.08203,"08115045","Sindelfingen, Stadt",2009
0.08895,"08115045","Sindelfingen, Stadt",2010
0.08995,"08115045","Sindelfingen, Stadt",2011
0.15906,"08115045","Sindelfingen, Stadt",2012
0.17109,"08115045","Sindelfingen, Stadt",2013
0.13747,"08115045","Sindelfingen, Stadt",2014
0.14638,"08115045","Sindelfingen, Stadt",2015
0.15077,"08115045","Sindelfingen, Stadt",2016
0.12704,"08115045","Sindelfingen, Stadt",2017
0.15876,"08115045","Sindelfingen, Stadt",2018
0.12445,"08115045","Sindelfingen, Stadt",2019
0.01974,"08115050","Weil der Stadt, Stadt",1998
0.02996,"08115050","Weil der Stadt, Stadt",1999
0.03375,"08115050","Weil der Stadt, Stadt",2000
0.07072,"08115050","Weil der Stadt, Stadt",2001
0.11663,"08115050","Weil der Stadt, Stadt",2002
0.11777,"08115050","Weil der Stadt, Stadt",2003
0.05996,"08115050","Weil der Stadt, Stadt",2004
0.05957,"08115050","Weil der Stadt, Stadt",2005
0.06566,"08115050","Weil der Stadt, Stadt",2006
0.06034,"08115050","Weil der Stadt, Stadt",2007
0.04969,"08115050","Weil der Stadt, Stadt",2008
0.05905,"08115050","Weil der Stadt, Stadt",2009
0.05637,"08115050","Weil der Stadt, Stadt",2010
0.03986,"08115050","Weil der Stadt, Stadt",2011
0.11008,"08115050","Weil der Stadt, Stadt",2012
0.12569,"08115050","Weil der Stadt, Stadt",2013
0.0916,"08115050","Weil der Stadt, Stadt",2014
0.09361,"08115050","Weil der Stadt, Stadt",2015
0.11056,"08115050","Weil der Stadt, Stadt",2016
0.07647,"08115050","Weil der Stadt, Stadt",2017
0.11892,"08115050","Weil der Stadt, Stadt",2018
0.08231,"08115050","Weil der Stadt, Stadt",2019
0.01434,"08115051","Weil im Schönbuch",1998
0.02587,"08115051","Weil im Schönbuch",1999
0.0351,"08115051","Weil im Schönbuch",2000
0.07083,"08115051","Weil im Schönbuch",2001
0.09837,"08115051","Weil im Schönbuch",2002
0.10021,"08115051","Weil im Schönbuch",2003
0.04506,"08115051","Weil im Schönbuch",2004
0.04006,"08115051","Weil im Schönbuch",2005
0.03041,"08115051","Weil im Schönbuch",2006
0.03683,"08115051","Weil im Schönbuch",2007
0.01936,"08115051","Weil im Schönbuch",2008
0.01932,"08115051","Weil im Schönbuch",2009
0.02079,"08115051","Weil im Schönbuch",2010
0.02031,"08115051","Weil im Schönbuch",2011
0.09929,"08115051","Weil im Schönbuch",2012
0.10249,"08115051","Weil im Schönbuch",2013
0.08605,"08115051","Weil im Schönbuch",2014
0.0835,"08115051","Weil im Schönbuch",2015
0.10453,"08115051","Weil im Schönbuch",2016
0.09458,"08115051","Weil im Schönbuch",2017
0.13048,"08115051","Weil im Schönbuch",2018
0.08677,"08115051","Weil im Schönbuch",2019
0.01984,"08115052","Weissach",1998
0.03212,"08115052","Weissach",1999
0.02996,"08115052","Weissach",2000
0.01256,"08115052","Weissach",2001
0.05511,"08115052","Weissach",2002
0.06367,"08115052","Weissach",2003
0.01103,"08115052","Weissach",2004
0,"08115052","Weissach",2005
0,"08115052","Weissach",2006
0,"08115052","Weissach",2007
0,"08115052","Weissach",2008
0,"08115052","Weissach",2009
0,"08115052","Weissach",2010
0.01712,"08115052","Weissach",2011
0.10045,"08115052","Weissach",2012
0.10086,"08115052","Weissach",2013
0.07762,"08115052","Weissach",2014
0.0709,"08115052","Weissach",2015
0.06996,"08115052","Weissach",2016
0.04719,"08115052","Weissach",2017
0.09488,"08115052","Weissach",2018
0.05718,"08115052","Weissach",2019
0.01125,"08115901","GVV Aidlingen/Grafenau",1998
0.02214,"08115901","GVV Aidlingen/Grafenau",1999
0.02621,"08115901","GVV Aidlingen/Grafenau",2000
0.05463,"08115901","GVV Aidlingen/Grafenau",2001
0.09026,"08115901","GVV Aidlingen/Grafenau",2002
0.07798,"08115901","GVV Aidlingen/Grafenau",2003
0.01585,"08115901","GVV Aidlingen/Grafenau",2004
0.00864,"08115901","GVV Aidlingen/Grafenau",2005
0.02323,"08115901","GVV Aidlingen/Grafenau",2006
0.03254,"08115901","GVV Aidlingen/Grafenau",2007
0.02403,"08115901","GVV Aidlingen/Grafenau",2008
0.02823,"08115901","GVV Aidlingen/Grafenau",2009
0.02286,"08115901","GVV Aidlingen/Grafenau",2010
0.0161,"08115901","GVV Aidlingen/Grafenau",2011
0.08711,"08115901","GVV Aidlingen/Grafenau",2012
0.09201,"08115901","GVV Aidlingen/Grafenau",2013
0.07165,"08115901","GVV Aidlingen/Grafenau",2014
0.07969,"08115901","GVV Aidlingen/Grafenau",2015
0.09013,"08115901","GVV Aidlingen/Grafenau",2016
0.05926,"08115901","GVV Aidlingen/Grafenau",2017
0.10497,"08115901","GVV Aidlingen/Grafenau",2018
0.06834,"08115901","GVV Aidlingen/Grafenau",2019
0.00126,"08115902","GVV Gärtringen/Ehningen",1998
0.01052,"08115902","GVV Gärtringen/Ehningen",1999
0.0214,"08115902","GVV Gärtringen/Ehningen",2000
0.02501,"08115902","GVV Gärtringen/Ehningen",2001
0.05842,"08115902","GVV Gärtringen/Ehningen",2002
0.07608,"08115902","GVV Gärtringen/Ehningen",2003
0.01065,"08115902","GVV Gärtringen/Ehningen",2004
0.0177,"08115902","GVV Gärtringen/Ehningen",2005
0.03488,"08115902","GVV Gärtringen/Ehningen",2006
0.0323,"08115902","GVV Gärtringen/Ehningen",2007
0.01982,"08115902","GVV Gärtringen/Ehningen",2008
0.02239,"08115902","GVV Gärtringen/Ehningen",2009
0.01606,"08115902","GVV Gärtringen/Ehningen",2010
0,"08115902","GVV Gärtringen/Ehningen",2011
0.06798,"08115902","GVV Gärtringen/Ehningen",2012
0.08292,"08115902","GVV Gärtringen/Ehningen",2013
0.05963,"08115902","GVV Gärtringen/Ehningen",2014
0.05451,"08115902","GVV Gärtringen/Ehningen",2015
0.07274,"08115902","GVV Gärtringen/Ehningen",2016
0.05458,"08115902","GVV Gärtringen/Ehningen",2017
0.09869,"08115902","GVV Gärtringen/Ehningen",2018
0.06782,"08115902","GVV Gärtringen/Ehningen",2019
0.01944,"08115903","VVG der Stadt Herrenberg",1998
0.03005,"08115903","VVG der Stadt Herrenberg",1999
0.03587,"08115903","VVG der Stadt Herrenberg",2000
0.07894,"08115903","VVG der Stadt Herrenberg",2001
0.11922,"08115903","VVG der Stadt Herrenberg",2002
0.11773,"08115903","VVG der Stadt Herrenberg",2003
0.05763,"08115903","VVG der Stadt Herrenberg",2004
0.06122,"08115903","VVG der Stadt Herrenberg",2005
0.07165,"08115903","VVG der Stadt Herrenberg",2006
0.06995,"08115903","VVG der Stadt Herrenberg",2007
0.05906,"08115903","VVG der Stadt Herrenberg",2008
0.06887,"08115903","VVG der Stadt Herrenberg",2009
0.07275,"08115903","VVG der Stadt Herrenberg",2010
0.05506,"08115903","VVG der Stadt Herrenberg",2011
0.12592,"08115903","VVG der Stadt Herrenberg",2012
0.12594,"08115903","VVG der Stadt Herrenberg",2013
0.09927,"08115903","VVG der Stadt Herrenberg",2014
0.0891,"08115903","VVG der Stadt Herrenberg",2015
0.10674,"08115903","VVG der Stadt Herrenberg",2016
0.07553,"08115903","VVG der Stadt Herrenberg",2017
0.11976,"08115903","VVG der Stadt Herrenberg",2018
0.08521,"08115903","VVG der Stadt Herrenberg",2019
0.01454,"08115904","GVV Holzgerlingen",1998
0.02722,"08115904","GVV Holzgerlingen",1999
0.03348,"08115904","GVV Holzgerlingen",2000
0.04991,"08115904","GVV Holzgerlingen",2001
0.08341,"08115904","GVV Holzgerlingen",2002
0.07436,"08115904","GVV Holzgerlingen",2003
0.00594,"08115904","GVV Holzgerlingen",2004
0.01335,"08115904","GVV Holzgerlingen",2005
0.01604,"08115904","GVV Holzgerlingen",2006
0.02153,"08115904","GVV Holzgerlingen",2007
0.00949,"08115904","GVV Holzgerlingen",2008
0.00873,"08115904","GVV Holzgerlingen",2009
0.00695,"08115904","GVV Holzgerlingen",2010
0.00146,"08115904","GVV Holzgerlingen",2011
0.06842,"08115904","GVV Holzgerlingen",2012
0.06946,"08115904","GVV Holzgerlingen",2013
0.05083,"08115904","GVV Holzgerlingen",2014
0.04812,"08115904","GVV Holzgerlingen",2015
0.07879,"08115904","GVV Holzgerlingen",2016
0.06344,"08115904","GVV Holzgerlingen",2017
0.10189,"08115904","GVV Holzgerlingen",2018
0.0712,"08115904","GVV Holzgerlingen",2019
0.04756,"08115905","GVV Oberes Gäu",1998
0.05899,"08115905","GVV Oberes Gäu",1999
0.05682,"08115905","GVV Oberes Gäu",2000
0.07611,"08115905","GVV Oberes Gäu",2001
0.11612,"08115905","GVV Oberes Gäu",2002
0.1143,"08115905","GVV Oberes Gäu",2003
0.06206,"08115905","GVV Oberes Gäu",2004
0.06457,"08115905","GVV Oberes Gäu",2005
0.08028,"08115905","GVV Oberes Gäu",2006
0.08124,"08115905","GVV Oberes Gäu",2007
0.07593,"08115905","GVV Oberes Gäu",2008
0.07495,"08115905","GVV Oberes Gäu",2009
0.08493,"08115905","GVV Oberes Gäu",2010
0.06845,"08115905","GVV Oberes Gäu",2011
0.14674,"08115905","GVV Oberes Gäu",2012
0.14683,"08115905","GVV Oberes Gäu",2013
0.11656,"08115905","GVV Oberes Gäu",2014
0.11699,"08115905","GVV Oberes Gäu",2015
0.13436,"08115905","GVV Oberes Gäu",2016
0.11542,"08115905","GVV Oberes Gäu",2017
0.14074,"08115905","GVV Oberes Gäu",2018
0.10477,"08115905","GVV Oberes Gäu",2019
0.01546,"08115906","GVV Waldenbuch/Steinenbronn",1998
0.02544,"08115906","GVV Waldenbuch/Steinenbronn",1999
0.02722,"08115906","GVV Waldenbuch/Steinenbronn",2000
0.02456,"08115906","GVV Waldenbuch/Steinenbronn",2001
0.06466,"08115906","GVV Waldenbuch/Steinenbronn",2002
0.07995,"08115906","GVV Waldenbuch/Steinenbronn",2003
0.02072,"08115906","GVV Waldenbuch/Steinenbronn",2004
0.03387,"08115906","GVV Waldenbuch/Steinenbronn",2005
0.02834,"08115906","GVV Waldenbuch/Steinenbronn",2006
0.02101,"08115906","GVV Waldenbuch/Steinenbronn",2007
0.00985,"08115906","GVV Waldenbuch/Steinenbronn",2008
0.02466,"08115906","GVV Waldenbuch/Steinenbronn",2009
0.03029,"08115906","GVV Waldenbuch/Steinenbronn",2010
0.03725,"08115906","GVV Waldenbuch/Steinenbronn",2011
0.1071,"08115906","GVV Waldenbuch/Steinenbronn",2012
0.10592,"08115906","GVV Waldenbuch/Steinenbronn",2013
0.0785,"08115906","GVV Waldenbuch/Steinenbronn",2014
0.08515,"08115906","GVV Waldenbuch/Steinenbronn",2015
0.1101,"08115906","GVV Waldenbuch/Steinenbronn",2016
0.0936,"08115906","GVV Waldenbuch/Steinenbronn",2017
0.12534,"08115906","GVV Waldenbuch/Steinenbronn",2018
0.07919,"08115906","GVV Waldenbuch/Steinenbronn",2019
0.06061,"08116015","Denkendorf",1998
0.06892,"08116015","Denkendorf",1999
0.15612,"08116015","Denkendorf",2000
0.10728,"08116015","Denkendorf",2001
0.09136,"08116015","Denkendorf",2002
0.11345,"08116015","Denkendorf",2003
0.0725,"08116015","Denkendorf",2004
0.06547,"08116015","Denkendorf",2005
0.11022,"08116015","Denkendorf",2006
0.13893,"08116015","Denkendorf",2007
0.12535,"08116015","Denkendorf",2008
0.1288,"08116015","Denkendorf",2009
0.14021,"08116015","Denkendorf",2010
0.16541,"08116015","Denkendorf",2011
0.20709,"08116015","Denkendorf",2012
0.22714,"08116015","Denkendorf",2013
0.19364,"08116015","Denkendorf",2014
0.19317,"08116015","Denkendorf",2015
0.23118,"08116015","Denkendorf",2016
0.1759,"08116015","Denkendorf",2017
0.24038,"08116015","Denkendorf",2018
0.19403,"08116015","Denkendorf",2019
0.06217,"08116019","Esslingen am Neckar, Stadt",1998
0.07032,"08116019","Esslingen am Neckar, Stadt",1999
0.16477,"08116019","Esslingen am Neckar, Stadt",2000
0.18582,"08116019","Esslingen am Neckar, Stadt",2001
0.17272,"08116019","Esslingen am Neckar, Stadt",2002
0.18945,"08116019","Esslingen am Neckar, Stadt",2003
0.15465,"08116019","Esslingen am Neckar, Stadt",2004
0.15331,"08116019","Esslingen am Neckar, Stadt",2005
0.20097,"08116019","Esslingen am Neckar, Stadt",2006
0.2095,"08116019","Esslingen am Neckar, Stadt",2007
0.19722,"08116019","Esslingen am Neckar, Stadt",2008
0.20773,"08116019","Esslingen am Neckar, Stadt",2009
0.22308,"08116019","Esslingen am Neckar, Stadt",2010
0.23962,"08116019","Esslingen am Neckar, Stadt",2011
0.27601,"08116019","Esslingen am Neckar, Stadt",2012
0.28806,"08116019","Esslingen am Neckar, Stadt",2013
0.26466,"08116019","Esslingen am Neckar, Stadt",2014
0.25911,"08116019","Esslingen am Neckar, Stadt",2015
0.28572,"08116019","Esslingen am Neckar, Stadt",2016
0.22944,"08116019","Esslingen am Neckar, Stadt",2017
0.28532,"08116019","Esslingen am Neckar, Stadt",2018
0.2514,"08116019","Esslingen am Neckar, Stadt",2019
0.05365,"08116047","Neuhausen auf den Fildern",1998
0.06191,"08116047","Neuhausen auf den Fildern",1999
0.14515,"08116047","Neuhausen auf den Fildern",2000
0.10672,"08116047","Neuhausen auf den Fildern",2001
0.08528,"08116047","Neuhausen auf den Fildern",2002
0.09807,"08116047","Neuhausen auf den Fildern",2003
0.04483,"08116047","Neuhausen auf den Fildern",2004
0.04467,"08116047","Neuhausen auf den Fildern",2005
0.07508,"08116047","Neuhausen auf den Fildern",2006
0.08566,"08116047","Neuhausen auf den Fildern",2007
0.07977,"08116047","Neuhausen auf den Fildern",2008
0.07373,"08116047","Neuhausen auf den Fildern",2009
0.08938,"08116047","Neuhausen auf den Fildern",2010
0.13707,"08116047","Neuhausen auf den Fildern",2011
0.15868,"08116047","Neuhausen auf den Fildern",2012
0.17674,"08116047","Neuhausen auf den Fildern",2013
0.16009,"08116047","Neuhausen auf den Fildern",2014
0.15409,"08116047","Neuhausen auf den Fildern",2015
0.17808,"08116047","Neuhausen auf den Fildern",2016
0.12212,"08116047","Neuhausen auf den Fildern",2017
0.19671,"08116047","Neuhausen auf den Fildern",2018
0.15808,"08116047","Neuhausen auf den Fildern",2019
0.07049,"08116072","Wernau (Neckar), Stadt",1998
0.08065,"08116072","Wernau (Neckar), Stadt",1999
0.17718,"08116072","Wernau (Neckar), Stadt",2000
0.14934,"08116072","Wernau (Neckar), Stadt",2001
0.13126,"08116072","Wernau (Neckar), Stadt",2002
0.14872,"08116072","Wernau (Neckar), Stadt",2003
0.09378,"08116072","Wernau (Neckar), Stadt",2004
0.09828,"08116072","Wernau (Neckar), Stadt",2005
0.13369,"08116072","Wernau (Neckar), Stadt",2006
0.13559,"08116072","Wernau (Neckar), Stadt",2007
0.12652,"08116072","Wernau (Neckar), Stadt",2008
0.1455,"08116072","Wernau (Neckar), Stadt",2009
0.16507,"08116072","Wernau (Neckar), Stadt",2010
0.16295,"08116072","Wernau (Neckar), Stadt",2011
0.1989,"08116072","Wernau (Neckar), Stadt",2012
0.2055,"08116072","Wernau (Neckar), Stadt",2013
0.18634,"08116072","Wernau (Neckar), Stadt",2014
0.17915,"08116072","Wernau (Neckar), Stadt",2015
0.21856,"08116072","Wernau (Neckar), Stadt",2016
0.15185,"08116072","Wernau (Neckar), Stadt",2017
0.19814,"08116072","Wernau (Neckar), Stadt",2018
0.16478,"08116072","Wernau (Neckar), Stadt",2019
0.04567,"08116076","Aichwald",1998
0.05492,"08116076","Aichwald",1999
0.13761,"08116076","Aichwald",2000
0.13402,"08116076","Aichwald",2001
0.11169,"08116076","Aichwald",2002
0.1118,"08116076","Aichwald",2003
0.05779,"08116076","Aichwald",2004
0.06118,"08116076","Aichwald",2005
0.11217,"08116076","Aichwald",2006
0.12557,"08116076","Aichwald",2007
0.11259,"08116076","Aichwald",2008
0.1166,"08116076","Aichwald",2009
0.11938,"08116076","Aichwald",2010
0.16357,"08116076","Aichwald",2011
0.20547,"08116076","Aichwald",2012
0.21998,"08116076","Aichwald",2013
0.19251,"08116076","Aichwald",2014
0.19019,"08116076","Aichwald",2015
0.22106,"08116076","Aichwald",2016
0.15652,"08116076","Aichwald",2017
0.23655,"08116076","Aichwald",2018
0.19003,"08116076","Aichwald",2019
0.06712,"08116077","Filderstadt, Stadt",1998
0.07642,"08116077","Filderstadt, Stadt",1999
0.15298,"08116077","Filderstadt, Stadt",2000
0.08953,"08116077","Filderstadt, Stadt",2001
0.06932,"08116077","Filderstadt, Stadt",2002
0.09292,"08116077","Filderstadt, Stadt",2003
0.05047,"08116077","Filderstadt, Stadt",2004
0.03955,"08116077","Filderstadt, Stadt",2005
0.08544,"08116077","Filderstadt, Stadt",2006
0.08982,"08116077","Filderstadt, Stadt",2007
0.0847,"08116077","Filderstadt, Stadt",2008
0.08687,"08116077","Filderstadt, Stadt",2009
0.11015,"08116077","Filderstadt, Stadt",2010
0.14109,"08116077","Filderstadt, Stadt",2011
0.18065,"08116077","Filderstadt, Stadt",2012
0.20504,"08116077","Filderstadt, Stadt",2013
0.17399,"08116077","Filderstadt, Stadt",2014
0.17013,"08116077","Filderstadt, Stadt",2015
0.20293,"08116077","Filderstadt, Stadt",2016
0.14216,"08116077","Filderstadt, Stadt",2017
0.20994,"08116077","Filderstadt, Stadt",2018
0.20062,"08116077","Filderstadt, Stadt",2019
0.05397,"08116078","Leinfelden-Echterdingen, Stadt",1998
0.06293,"08116078","Leinfelden-Echterdingen, Stadt",1999
0.14416,"08116078","Leinfelden-Echterdingen, Stadt",2000
0.14038,"08116078","Leinfelden-Echterdingen, Stadt",2001
0.12129,"08116078","Leinfelden-Echterdingen, Stadt",2002
0.12218,"08116078","Leinfelden-Echterdingen, Stadt",2003
0.06628,"08116078","Leinfelden-Echterdingen, Stadt",2004
0.0488,"08116078","Leinfelden-Echterdingen, Stadt",2005
0.09173,"08116078","Leinfelden-Echterdingen, Stadt",2006
0.10505,"08116078","Leinfelden-Echterdingen, Stadt",2007
0.09926,"08116078","Leinfelden-Echterdingen, Stadt",2008
0.08832,"08116078","Leinfelden-Echterdingen, Stadt",2009
0.10695,"08116078","Leinfelden-Echterdingen, Stadt",2010
0.13171,"08116078","Leinfelden-Echterdingen, Stadt",2011
0.17886,"08116078","Leinfelden-Echterdingen, Stadt",2012
0.2018,"08116078","Leinfelden-Echterdingen, Stadt",2013
0.18122,"08116078","Leinfelden-Echterdingen, Stadt",2014
0.18082,"08116078","Leinfelden-Echterdingen, Stadt",2015
0.21458,"08116078","Leinfelden-Echterdingen, Stadt",2016
0.14664,"08116078","Leinfelden-Echterdingen, Stadt",2017
0.21301,"08116078","Leinfelden-Echterdingen, Stadt",2018
0.17271,"08116078","Leinfelden-Echterdingen, Stadt",2019
0.05588,"08116080","Ostfildern, Stadt",1998
0.0659,"08116080","Ostfildern, Stadt",1999
0.15036,"08116080","Ostfildern, Stadt",2000
0.1182,"08116080","Ostfildern, Stadt",2001
0.10256,"08116080","Ostfildern, Stadt",2002
0.11435,"08116080","Ostfildern, Stadt",2003
0.07257,"08116080","Ostfildern, Stadt",2004
0.06205,"08116080","Ostfildern, Stadt",2005
0.08776,"08116080","Ostfildern, Stadt",2006
0.11139,"08116080","Ostfildern, Stadt",2007
0.10708,"08116080","Ostfildern, Stadt",2008
0.10745,"08116080","Ostfildern, Stadt",2009
0.12703,"08116080","Ostfildern, Stadt",2010
0.16572,"08116080","Ostfildern, Stadt",2011
0.20028,"08116080","Ostfildern, Stadt",2012
0.21191,"08116080","Ostfildern, Stadt",2013
0.18581,"08116080","Ostfildern, Stadt",2014
0.18457,"08116080","Ostfildern, Stadt",2015
0.21743,"08116080","Ostfildern, Stadt",2016
0.15673,"08116080","Ostfildern, Stadt",2017
0.22361,"08116080","Ostfildern, Stadt",2018
0.18445,"08116080","Ostfildern, Stadt",2019
0.06633,"08116081","Aichtal, Stadt",1998
0.07801,"08116081","Aichtal, Stadt",1999
0.15488,"08116081","Aichtal, Stadt",2000
0.1473,"08116081","Aichtal, Stadt",2001
