"gisd_score","gemeinde_id","gemeinde_name","year"
0.69851,"05116000","Mönchengladbach, Stadt",2006
0.72092,"05116000","Mönchengladbach, Stadt",2007
0.69963,"05116000","Mönchengladbach, Stadt",2008
0.73521,"05116000","Mönchengladbach, Stadt",2009
0.7273,"05116000","Mönchengladbach, Stadt",2010
0.72396,"05116000","Mönchengladbach, Stadt",2011
0.73675,"05116000","Mönchengladbach, Stadt",2012
0.76935,"05116000","Mönchengladbach, Stadt",2013
0.71294,"05116000","Mönchengladbach, Stadt",2014
0.72561,"05116000","Mönchengladbach, Stadt",2015
0.64946,"05116000","Mönchengladbach, Stadt",2016
0.69754,"05116000","Mönchengladbach, Stadt",2017
0.73411,"05116000","Mönchengladbach, Stadt",2018
0.71099,"05116000","Mönchengladbach, Stadt",2019
0.24826,"05117000","Mülheim an der Ruhr, Stadt",1998
0.22518,"05117000","Mülheim an der Ruhr, Stadt",1999
0.25182,"05117000","Mülheim an der Ruhr, Stadt",2000
0.23821,"05117000","Mülheim an der Ruhr, Stadt",2001
0.19968,"05117000","Mülheim an der Ruhr, Stadt",2002
0.24021,"05117000","Mülheim an der Ruhr, Stadt",2003
0.24847,"05117000","Mülheim an der Ruhr, Stadt",2004
0.22267,"05117000","Mülheim an der Ruhr, Stadt",2005
0.20973,"05117000","Mülheim an der Ruhr, Stadt",2006
0.26799,"05117000","Mülheim an der Ruhr, Stadt",2007
0.21389,"05117000","Mülheim an der Ruhr, Stadt",2008
0.26498,"05117000","Mülheim an der Ruhr, Stadt",2009
0.28015,"05117000","Mülheim an der Ruhr, Stadt",2010
0.29374,"05117000","Mülheim an der Ruhr, Stadt",2011
0.30614,"05117000","Mülheim an der Ruhr, Stadt",2012
0.30372,"05117000","Mülheim an der Ruhr, Stadt",2013
0.28859,"05117000","Mülheim an der Ruhr, Stadt",2014
0.31666,"05117000","Mülheim an der Ruhr, Stadt",2015
0.2912,"05117000","Mülheim an der Ruhr, Stadt",2016
0.31815,"05117000","Mülheim an der Ruhr, Stadt",2017
0.34127,"05117000","Mülheim an der Ruhr, Stadt",2018
0.33767,"05117000","Mülheim an der Ruhr, Stadt",2019
0.78746,"05119000","Oberhausen, Stadt",1998
0.73161,"05119000","Oberhausen, Stadt",1999
0.7355,"05119000","Oberhausen, Stadt",2000
0.76228,"05119000","Oberhausen, Stadt",2001
0.79189,"05119000","Oberhausen, Stadt",2002
0.76616,"05119000","Oberhausen, Stadt",2003
0.76464,"05119000","Oberhausen, Stadt",2004
0.70539,"05119000","Oberhausen, Stadt",2005
0.77912,"05119000","Oberhausen, Stadt",2006
0.73272,"05119000","Oberhausen, Stadt",2007
0.76147,"05119000","Oberhausen, Stadt",2008
0.77295,"05119000","Oberhausen, Stadt",2009
0.74601,"05119000","Oberhausen, Stadt",2010
0.78227,"05119000","Oberhausen, Stadt",2011
0.75981,"05119000","Oberhausen, Stadt",2012
0.75936,"05119000","Oberhausen, Stadt",2013
0.70919,"05119000","Oberhausen, Stadt",2014
0.74254,"05119000","Oberhausen, Stadt",2015
0.68835,"05119000","Oberhausen, Stadt",2016
0.7271,"05119000","Oberhausen, Stadt",2017
0.76701,"05119000","Oberhausen, Stadt",2018
0.7431,"05119000","Oberhausen, Stadt",2019
0.58667,"05120000","Remscheid, Stadt",1998
0.54874,"05120000","Remscheid, Stadt",1999
0.56047,"05120000","Remscheid, Stadt",2000
0.5752,"05120000","Remscheid, Stadt",2001
0.50211,"05120000","Remscheid, Stadt",2002
0.51322,"05120000","Remscheid, Stadt",2003
0.53285,"05120000","Remscheid, Stadt",2004
0.52298,"05120000","Remscheid, Stadt",2005
0.55406,"05120000","Remscheid, Stadt",2006
0.52352,"05120000","Remscheid, Stadt",2007
0.56633,"05120000","Remscheid, Stadt",2008
0.62428,"05120000","Remscheid, Stadt",2009
0.59587,"05120000","Remscheid, Stadt",2010
0.59009,"05120000","Remscheid, Stadt",2011
0.59497,"05120000","Remscheid, Stadt",2012
0.56664,"05120000","Remscheid, Stadt",2013
0.6096,"05120000","Remscheid, Stadt",2014
0.60114,"05120000","Remscheid, Stadt",2015
0.56632,"05120000","Remscheid, Stadt",2016
0.58787,"05120000","Remscheid, Stadt",2017
0.58413,"05120000","Remscheid, Stadt",2018
0.61521,"05120000","Remscheid, Stadt",2019
0.67924,"05122000","Solingen, Klingenstadt",1998
0.64775,"05122000","Solingen, Klingenstadt",1999
0.63984,"05122000","Solingen, Klingenstadt",2000
0.63219,"05122000","Solingen, Klingenstadt",2001
0.65197,"05122000","Solingen, Klingenstadt",2002
0.65319,"05122000","Solingen, Klingenstadt",2003
0.63527,"05122000","Solingen, Klingenstadt",2004
0.59659,"05122000","Solingen, Klingenstadt",2005
0.59152,"05122000","Solingen, Klingenstadt",2006
0.61695,"05122000","Solingen, Klingenstadt",2007
0.58818,"05122000","Solingen, Klingenstadt",2008
0.63762,"05122000","Solingen, Klingenstadt",2009
0.62657,"05122000","Solingen, Klingenstadt",2010
0.58519,"05122000","Solingen, Klingenstadt",2011
0.58299,"05122000","Solingen, Klingenstadt",2012
0.61478,"05122000","Solingen, Klingenstadt",2013
0.6309,"05122000","Solingen, Klingenstadt",2014
0.61125,"05122000","Solingen, Klingenstadt",2015
0.55821,"05122000","Solingen, Klingenstadt",2016
0.6072,"05122000","Solingen, Klingenstadt",2017
0.61105,"05122000","Solingen, Klingenstadt",2018
0.61202,"05122000","Solingen, Klingenstadt",2019
0.74165,"05124000","Wuppertal, Stadt",1998
0.7201,"05124000","Wuppertal, Stadt",1999
0.68283,"05124000","Wuppertal, Stadt",2000
0.71038,"05124000","Wuppertal, Stadt",2001
0.71319,"05124000","Wuppertal, Stadt",2002
0.72637,"05124000","Wuppertal, Stadt",2003
0.68773,"05124000","Wuppertal, Stadt",2004
0.66106,"05124000","Wuppertal, Stadt",2005
0.71977,"05124000","Wuppertal, Stadt",2006
0.73308,"05124000","Wuppertal, Stadt",2007
0.75875,"05124000","Wuppertal, Stadt",2008
0.78424,"05124000","Wuppertal, Stadt",2009
0.7478,"05124000","Wuppertal, Stadt",2010
0.71632,"05124000","Wuppertal, Stadt",2011
0.78446,"05124000","Wuppertal, Stadt",2012
0.7556,"05124000","Wuppertal, Stadt",2013
0.71522,"05124000","Wuppertal, Stadt",2014
0.68423,"05124000","Wuppertal, Stadt",2015
0.60527,"05124000","Wuppertal, Stadt",2016
0.66953,"05124000","Wuppertal, Stadt",2017
0.67061,"05124000","Wuppertal, Stadt",2018
0.67179,"05124000","Wuppertal, Stadt",2019
0.6215,"05154004","Bedburg-Hau",1998
0.63388,"05154004","Bedburg-Hau",1999
0.57248,"05154004","Bedburg-Hau",2000
0.54043,"05154004","Bedburg-Hau",2001
0.54175,"05154004","Bedburg-Hau",2002
0.58206,"05154004","Bedburg-Hau",2003
0.55696,"05154004","Bedburg-Hau",2004
0.53566,"05154004","Bedburg-Hau",2005
0.52665,"05154004","Bedburg-Hau",2006
0.50588,"05154004","Bedburg-Hau",2007
0.53971,"05154004","Bedburg-Hau",2008
0.57257,"05154004","Bedburg-Hau",2009
0.55164,"05154004","Bedburg-Hau",2010
0.54227,"05154004","Bedburg-Hau",2011
0.55349,"05154004","Bedburg-Hau",2012
0.57068,"05154004","Bedburg-Hau",2013
0.55353,"05154004","Bedburg-Hau",2014
0.53706,"05154004","Bedburg-Hau",2015
0.52018,"05154004","Bedburg-Hau",2016
0.54305,"05154004","Bedburg-Hau",2017
0.52252,"05154004","Bedburg-Hau",2018
0.50924,"05154004","Bedburg-Hau",2019
0.60683,"05154008","Emmerich am Rhein, Stadt",1998
0.61984,"05154008","Emmerich am Rhein, Stadt",1999
0.56372,"05154008","Emmerich am Rhein, Stadt",2000
0.57311,"05154008","Emmerich am Rhein, Stadt",2001
0.57149,"05154008","Emmerich am Rhein, Stadt",2002
0.64414,"05154008","Emmerich am Rhein, Stadt",2003
0.63321,"05154008","Emmerich am Rhein, Stadt",2004
0.63194,"05154008","Emmerich am Rhein, Stadt",2005
0.64878,"05154008","Emmerich am Rhein, Stadt",2006
0.62331,"05154008","Emmerich am Rhein, Stadt",2007
0.6465,"05154008","Emmerich am Rhein, Stadt",2008
0.69321,"05154008","Emmerich am Rhein, Stadt",2009
0.6715,"05154008","Emmerich am Rhein, Stadt",2010
0.68001,"05154008","Emmerich am Rhein, Stadt",2011
0.7041,"05154008","Emmerich am Rhein, Stadt",2012
0.72232,"05154008","Emmerich am Rhein, Stadt",2013
0.70927,"05154008","Emmerich am Rhein, Stadt",2014
0.69952,"05154008","Emmerich am Rhein, Stadt",2015
0.67027,"05154008","Emmerich am Rhein, Stadt",2016
0.68968,"05154008","Emmerich am Rhein, Stadt",2017
0.67019,"05154008","Emmerich am Rhein, Stadt",2018
0.65033,"05154008","Emmerich am Rhein, Stadt",2019
0.60744,"05154012","Geldern, Stadt",1998
0.62178,"05154012","Geldern, Stadt",1999
0.55562,"05154012","Geldern, Stadt",2000
0.54575,"05154012","Geldern, Stadt",2001
0.55159,"05154012","Geldern, Stadt",2002
0.60576,"05154012","Geldern, Stadt",2003
0.5908,"05154012","Geldern, Stadt",2004
0.56355,"05154012","Geldern, Stadt",2005
0.52551,"05154012","Geldern, Stadt",2006
0.52381,"05154012","Geldern, Stadt",2007
0.54032,"05154012","Geldern, Stadt",2008
0.58897,"05154012","Geldern, Stadt",2009
0.55679,"05154012","Geldern, Stadt",2010
0.56627,"05154012","Geldern, Stadt",2011
0.58343,"05154012","Geldern, Stadt",2012
0.60449,"05154012","Geldern, Stadt",2013
0.58113,"05154012","Geldern, Stadt",2014
0.57347,"05154012","Geldern, Stadt",2015
0.55085,"05154012","Geldern, Stadt",2016
0.56213,"05154012","Geldern, Stadt",2017
0.54608,"05154012","Geldern, Stadt",2018
0.52924,"05154012","Geldern, Stadt",2019
0.62224,"05154016","Goch, Stadt",1998
0.63643,"05154016","Goch, Stadt",1999
0.57684,"05154016","Goch, Stadt",2000
0.5825,"05154016","Goch, Stadt",2001
0.57901,"05154016","Goch, Stadt",2002
0.62056,"05154016","Goch, Stadt",2003
0.62003,"05154016","Goch, Stadt",2004
0.60981,"05154016","Goch, Stadt",2005
0.60495,"05154016","Goch, Stadt",2006
0.56875,"05154016","Goch, Stadt",2007
0.5976,"05154016","Goch, Stadt",2008
0.64835,"05154016","Goch, Stadt",2009
0.62198,"05154016","Goch, Stadt",2010
0.61756,"05154016","Goch, Stadt",2011
0.63151,"05154016","Goch, Stadt",2012
0.64394,"05154016","Goch, Stadt",2013
0.62437,"05154016","Goch, Stadt",2014
0.60203,"05154016","Goch, Stadt",2015
0.57328,"05154016","Goch, Stadt",2016
0.59108,"05154016","Goch, Stadt",2017
0.57969,"05154016","Goch, Stadt",2018
0.57049,"05154016","Goch, Stadt",2019
0.60691,"05154020","Issum",1998
0.62073,"05154020","Issum",1999
0.55556,"05154020","Issum",2000
0.50477,"05154020","Issum",2001
0.50377,"05154020","Issum",2002
0.55174,"05154020","Issum",2003
0.53434,"05154020","Issum",2004
0.50473,"05154020","Issum",2005
0.50317,"05154020","Issum",2006
0.45494,"05154020","Issum",2007
0.49582,"05154020","Issum",2008
0.52695,"05154020","Issum",2009
0.50099,"05154020","Issum",2010
0.51398,"05154020","Issum",2011
0.54132,"05154020","Issum",2012
0.56086,"05154020","Issum",2013
0.54192,"05154020","Issum",2014
0.52825,"05154020","Issum",2015
0.50461,"05154020","Issum",2016
0.52205,"05154020","Issum",2017
0.50939,"05154020","Issum",2018
0.498,"05154020","Issum",2019
0.63818,"05154024","Kalkar, Stadt",1998
0.65115,"05154024","Kalkar, Stadt",1999
0.58712,"05154024","Kalkar, Stadt",2000
0.57529,"05154024","Kalkar, Stadt",2001
0.58653,"05154024","Kalkar, Stadt",2002
0.62907,"05154024","Kalkar, Stadt",2003
0.62077,"05154024","Kalkar, Stadt",2004
0.59317,"05154024","Kalkar, Stadt",2005
0.6265,"05154024","Kalkar, Stadt",2006
0.55999,"05154024","Kalkar, Stadt",2007
0.57943,"05154024","Kalkar, Stadt",2008
0.62176,"05154024","Kalkar, Stadt",2009
0.5949,"05154024","Kalkar, Stadt",2010
0.57518,"05154024","Kalkar, Stadt",2011
0.58304,"05154024","Kalkar, Stadt",2012
0.61982,"05154024","Kalkar, Stadt",2013
0.60568,"05154024","Kalkar, Stadt",2014
0.5955,"05154024","Kalkar, Stadt",2015
0.55984,"05154024","Kalkar, Stadt",2016
0.57144,"05154024","Kalkar, Stadt",2017
0.55694,"05154024","Kalkar, Stadt",2018
0.53593,"05154024","Kalkar, Stadt",2019
0.60295,"05154028","Kerken",1998
0.61724,"05154028","Kerken",1999
0.5533,"05154028","Kerken",2000
0.50376,"05154028","Kerken",2001
0.50525,"05154028","Kerken",2002
0.55473,"05154028","Kerken",2003
0.54063,"05154028","Kerken",2004
0.50702,"05154028","Kerken",2005
0.47533,"05154028","Kerken",2006
0.46001,"05154028","Kerken",2007
0.49217,"05154028","Kerken",2008
0.53015,"05154028","Kerken",2009
0.49282,"05154028","Kerken",2010
0.50401,"05154028","Kerken",2011
0.51373,"05154028","Kerken",2012
0.53963,"05154028","Kerken",2013
0.52436,"05154028","Kerken",2014
0.5377,"05154028","Kerken",2015
0.4952,"05154028","Kerken",2016
0.49491,"05154028","Kerken",2017
0.48069,"05154028","Kerken",2018
0.47151,"05154028","Kerken",2019
0.62281,"05154032","Kevelaer, Stadt",1998
0.63634,"05154032","Kevelaer, Stadt",1999
0.57219,"05154032","Kevelaer, Stadt",2000
0.5608,"05154032","Kevelaer, Stadt",2001
0.55624,"05154032","Kevelaer, Stadt",2002
0.59749,"05154032","Kevelaer, Stadt",2003
0.58094,"05154032","Kevelaer, Stadt",2004
0.55835,"05154032","Kevelaer, Stadt",2005
0.5909,"05154032","Kevelaer, Stadt",2006
0.56902,"05154032","Kevelaer, Stadt",2007
0.5921,"05154032","Kevelaer, Stadt",2008
0.63103,"05154032","Kevelaer, Stadt",2009
0.59482,"05154032","Kevelaer, Stadt",2010
0.59337,"05154032","Kevelaer, Stadt",2011
0.60693,"05154032","Kevelaer, Stadt",2012
0.62073,"05154032","Kevelaer, Stadt",2013
0.608,"05154032","Kevelaer, Stadt",2014
0.58462,"05154032","Kevelaer, Stadt",2015
0.56247,"05154032","Kevelaer, Stadt",2016
0.5808,"05154032","Kevelaer, Stadt",2017
0.56792,"05154032","Kevelaer, Stadt",2018
0.54806,"05154032","Kevelaer, Stadt",2019
0.61489,"05154036","Kleve, Stadt",1998
0.62799,"05154036","Kleve, Stadt",1999
0.56653,"05154036","Kleve, Stadt",2000
0.58949,"05154036","Kleve, Stadt",2001
0.59893,"05154036","Kleve, Stadt",2002
0.64749,"05154036","Kleve, Stadt",2003
0.64715,"05154036","Kleve, Stadt",2004
0.64836,"05154036","Kleve, Stadt",2005
0.68514,"05154036","Kleve, Stadt",2006
0.6256,"05154036","Kleve, Stadt",2007
0.64117,"05154036","Kleve, Stadt",2008
0.69861,"05154036","Kleve, Stadt",2009
0.66973,"05154036","Kleve, Stadt",2010
0.65036,"05154036","Kleve, Stadt",2011
0.69679,"05154036","Kleve, Stadt",2012
0.71083,"05154036","Kleve, Stadt",2013
0.69042,"05154036","Kleve, Stadt",2014
0.67435,"05154036","Kleve, Stadt",2015
0.65799,"05154036","Kleve, Stadt",2016
0.68127,"05154036","Kleve, Stadt",2017
0.66955,"05154036","Kleve, Stadt",2018
0.65077,"05154036","Kleve, Stadt",2019
0.63455,"05154040","Kranenburg",1998
0.64855,"05154040","Kranenburg",1999
0.58781,"05154040","Kranenburg",2000
0.57868,"05154040","Kranenburg",2001
0.59983,"05154040","Kranenburg",2002
0.64666,"05154040","Kranenburg",2003
0.65172,"05154040","Kranenburg",2004
0.62263,"05154040","Kranenburg",2005
0.62726,"05154040","Kranenburg",2006
0.60692,"05154040","Kranenburg",2007
0.6321,"05154040","Kranenburg",2008
0.68653,"05154040","Kranenburg",2009
0.68195,"05154040","Kranenburg",2010
0.70284,"05154040","Kranenburg",2011
0.71829,"05154040","Kranenburg",2012
0.72239,"05154040","Kranenburg",2013
0.70319,"05154040","Kranenburg",2014
0.68961,"05154040","Kranenburg",2015
0.65815,"05154040","Kranenburg",2016
0.68517,"05154040","Kranenburg",2017
0.68025,"05154040","Kranenburg",2018
0.66621,"05154040","Kranenburg",2019
0.62752,"05154044","Rees, Stadt",1998
0.64163,"05154044","Rees, Stadt",1999
0.58218,"05154044","Rees, Stadt",2000
0.57734,"05154044","Rees, Stadt",2001
0.57177,"05154044","Rees, Stadt",2002
0.61614,"05154044","Rees, Stadt",2003
0.60415,"05154044","Rees, Stadt",2004
0.58424,"05154044","Rees, Stadt",2005
0.56043,"05154044","Rees, Stadt",2006
0.54142,"05154044","Rees, Stadt",2007
0.56881,"05154044","Rees, Stadt",2008
0.61065,"05154044","Rees, Stadt",2009
0.59623,"05154044","Rees, Stadt",2010
0.58201,"05154044","Rees, Stadt",2011
0.60448,"05154044","Rees, Stadt",2012
0.62331,"05154044","Rees, Stadt",2013
0.61274,"05154044","Rees, Stadt",2014
0.59038,"05154044","Rees, Stadt",2015
0.56233,"05154044","Rees, Stadt",2016
0.57997,"05154044","Rees, Stadt",2017
0.55847,"05154044","Rees, Stadt",2018
0.54479,"05154044","Rees, Stadt",2019
0.60194,"05154048","Rheurdt",1998
0.61697,"05154048","Rheurdt",1999
0.55616,"05154048","Rheurdt",2000
0.49945,"05154048","Rheurdt",2001
0.50256,"05154048","Rheurdt",2002
0.55104,"05154048","Rheurdt",2003
0.53678,"05154048","Rheurdt",2004
0.47175,"05154048","Rheurdt",2005
0.48374,"05154048","Rheurdt",2006
0.47255,"05154048","Rheurdt",2007
0.5041,"05154048","Rheurdt",2008
0.55108,"05154048","Rheurdt",2009
0.52461,"05154048","Rheurdt",2010
0.5262,"05154048","Rheurdt",2011
0.53323,"05154048","Rheurdt",2012
0.56476,"05154048","Rheurdt",2013
0.54401,"05154048","Rheurdt",2014
0.52921,"05154048","Rheurdt",2015
0.50795,"05154048","Rheurdt",2016
0.5269,"05154048","Rheurdt",2017
0.51737,"05154048","Rheurdt",2018
0.49752,"05154048","Rheurdt",2019
0.61306,"05154052","Straelen, Stadt",1998
0.62698,"05154052","Straelen, Stadt",1999
0.55996,"05154052","Straelen, Stadt",2000
0.51067,"05154052","Straelen, Stadt",2001
0.49992,"05154052","Straelen, Stadt",2002
0.55096,"05154052","Straelen, Stadt",2003
0.53721,"05154052","Straelen, Stadt",2004
0.50578,"05154052","Straelen, Stadt",2005
0.47561,"05154052","Straelen, Stadt",2006
0.46878,"05154052","Straelen, Stadt",2007
0.50856,"05154052","Straelen, Stadt",2008
0.54762,"05154052","Straelen, Stadt",2009
0.52271,"05154052","Straelen, Stadt",2010
0.52311,"05154052","Straelen, Stadt",2011
0.53485,"05154052","Straelen, Stadt",2012
0.56223,"05154052","Straelen, Stadt",2013
0.54168,"05154052","Straelen, Stadt",2014
0.50461,"05154052","Straelen, Stadt",2015
0.4792,"05154052","Straelen, Stadt",2016
0.48021,"05154052","Straelen, Stadt",2017
0.46021,"05154052","Straelen, Stadt",2018
0.46305,"05154052","Straelen, Stadt",2019
0.63955,"05154056","Uedem",1998
0.65276,"05154056","Uedem",1999
0.59374,"05154056","Uedem",2000
0.57267,"05154056","Uedem",2001
0.56485,"05154056","Uedem",2002
0.61074,"05154056","Uedem",2003
0.59726,"05154056","Uedem",2004
0.5763,"05154056","Uedem",2005
0.56664,"05154056","Uedem",2006
0.54822,"05154056","Uedem",2007
0.58578,"05154056","Uedem",2008
0.59261,"05154056","Uedem",2009
0.561,"05154056","Uedem",2010
0.57931,"05154056","Uedem",2011
0.5801,"05154056","Uedem",2012
0.6064,"05154056","Uedem",2013
0.58643,"05154056","Uedem",2014
0.56545,"05154056","Uedem",2015
0.54107,"05154056","Uedem",2016
0.55927,"05154056","Uedem",2017
0.5458,"05154056","Uedem",2018
0.52031,"05154056","Uedem",2019
0.61209,"05154060","Wachtendonk",1998
0.62617,"05154060","Wachtendonk",1999
0.55616,"05154060","Wachtendonk",2000
0.49707,"05154060","Wachtendonk",2001
0.49785,"05154060","Wachtendonk",2002
0.55499,"05154060","Wachtendonk",2003
0.53636,"05154060","Wachtendonk",2004
0.50647,"05154060","Wachtendonk",2005
0.46289,"05154060","Wachtendonk",2006
0.43626,"05154060","Wachtendonk",2007
0.48188,"05154060","Wachtendonk",2008
0.51384,"05154060","Wachtendonk",2009
0.49641,"05154060","Wachtendonk",2010
0.52155,"05154060","Wachtendonk",2011
0.51658,"05154060","Wachtendonk",2012
0.54251,"05154060","Wachtendonk",2013
0.52014,"05154060","Wachtendonk",2014
0.50282,"05154060","Wachtendonk",2015
0.49104,"05154060","Wachtendonk",2016
0.51606,"05154060","Wachtendonk",2017
0.47982,"05154060","Wachtendonk",2018
0.49383,"05154060","Wachtendonk",2019
0.63852,"05154064","Weeze",1998
0.65122,"05154064","Weeze",1999
0.59609,"05154064","Weeze",2000
0.66278,"05154064","Weeze",2001
0.64402,"05154064","Weeze",2002
0.70729,"05154064","Weeze",2003
0.67987,"05154064","Weeze",2004
0.6601,"05154064","Weeze",2005
0.66925,"05154064","Weeze",2006
0.61691,"05154064","Weeze",2007
0.62863,"05154064","Weeze",2008
0.68758,"05154064","Weeze",2009
0.65279,"05154064","Weeze",2010
0.62914,"05154064","Weeze",2011
0.67161,"05154064","Weeze",2012
0.6937,"05154064","Weeze",2013
0.67915,"05154064","Weeze",2014
0.63796,"05154064","Weeze",2015
0.61552,"05154064","Weeze",2016
0.65937,"05154064","Weeze",2017
0.61163,"05154064","Weeze",2018
0.57566,"05154064","Weeze",2019
0.14009,"05158004","Erkrath, Fundort des Neanderthalers, Stadt",1998
0.15725,"05158004","Erkrath, Fundort des Neanderthalers, Stadt",1999
0.14429,"05158004","Erkrath, Fundort des Neanderthalers, Stadt",2000
0.16434,"05158004","Erkrath, Fundort des Neanderthalers, Stadt",2001
0.16179,"05158004","Erkrath, Fundort des Neanderthalers, Stadt",2002
0.17622,"05158004","Erkrath, Fundort des Neanderthalers, Stadt",2003
0.184,"05158004","Erkrath, Fundort des Neanderthalers, Stadt",2004
0.1609,"05158004","Erkrath, Fundort des Neanderthalers, Stadt",2005
0.13949,"05158004","Erkrath, Fundort des Neanderthalers, Stadt",2006
0.16442,"05158004","Erkrath, Fundort des Neanderthalers, Stadt",2007
0.19631,"05158004","Erkrath, Fundort des Neanderthalers, Stadt",2008
0.24543,"05158004","Erkrath, Fundort des Neanderthalers, Stadt",2009
0.23147,"05158004","Erkrath, Fundort des Neanderthalers, Stadt",2010
0.2695,"05158004","Erkrath, Fundort des Neanderthalers, Stadt",2011
0.24209,"05158004","Erkrath, Fundort des Neanderthalers, Stadt",2012
0.26563,"05158004","Erkrath, Fundort des Neanderthalers, Stadt",2013
0.20993,"05158004","Erkrath, Fundort des Neanderthalers, Stadt",2014
0.24067,"05158004","Erkrath, Fundort des Neanderthalers, Stadt",2015
0.20109,"05158004","Erkrath, Fundort des Neanderthalers, Stadt",2016
0.23518,"05158004","Erkrath, Fundort des Neanderthalers, Stadt",2017
